	tweetUrl	time	text	replies	retweets	likes	date	iso_2
501	/Carmen_Moreno/status/1235377509811646464	2020-03-04 19:32:05	Un venezolano que vino a #CostaRica por una oferta de empleo, lo pocp que pudo contar es que al llegar, era un engaño, que querían secuestrarlo y estaba muy asustado dentro del aeropuerto Juan Santamaria  (abro hilo)	1	2	0	2020-03-04	CR
502	/234jcs/status/1236055076021637120	2020-03-06 16:24:29	Y en qué contribuye a Costa Rica este comentario, señora Diputada? Y cual es su proyecto para la reactivación económica de nuestro país? Y cual es su propuesta para reactivar el sector construcción, estimada colega? Y que propone para la generación de empleo?	1	0	18	2020-03-06	CR
503	/PauViza/status/1236054562236219394	2020-03-06 16:22:27	Renuncie a mi empleo por la continua carga de estrés y acabo de comprar un vuelo para Costa Rica, ahora no solo me voy a estresar por que tengo que buscar trabajo, también lo haré por que tengo que juntar dinero para mi viaje. HELP! pic.twitter.com/IPrs2M2bhN	1	0	0	2020-03-06	CR
504	/ClsTae/status/1236030580002885632	2020-03-06 14:47:09	Su ot7 es más falso que Costa Rica sin desempleo	0	0	0	2020-03-06	CR
505	/CocosRepublic/status/1235991189058465792	2020-03-06 12:10:37	La cosa está fea en #costarica  balacera a cada rato, muertos y semimuertos tirados en las aceras de la estación de bomberos. La seguridad brilla por su ausencia, el desempleo disparado, el hambre y la necesidad estan exacerbando la delincuencia y la xenofobia.	0	0	1	2020-03-06	CR
506	/officiumlexcr/status/1235970225285279744	2020-03-06 10:47:19	"Nuestros abogados están plenamente capacitados en materia de empleo público y la normativa que contempla la Reforma Procesal Laboral para garantizar el respeto de sus derechos. Será en gusto asesorarle.

#OfficiumLegal #Abogados #CostaRica #Derecho #NuestrosServicios pic.twitter.com/PkdM6gzGka"	0	1	0	2020-03-06	CR
507	/UEenCostaRica/status/1235953981039480832	2020-03-06 09:42:46	" LA DELEGACIÓN DE LA UNIÓN EUROPEA EN COSTA RICA BUSCA UN/A PROJECT ASSISTANT JOBS & GROWTH.

Ofrecemos un puesto de ASISTENTE DE PROYECTOS (agente local) para Proyectos Regionales de Centroamérica en el área de EMPLEO Y CRECIMIENTO.

Más info.  https://bit.ly/2PUNJ0u "	0	4	4	2020-03-06	CR
508	/Jose_Chi23/status/1235807368014790657	2020-03-06 00:00:11	"Y si no es así enumere cada una de sus propuestas para desempleo, que has hecho señor diputado en estos dos años, usted y su bancada LIBERACIONISTA!???
Cuéntele a la cuidadanía todo lo que has hecho para hacer más y mejor a Costa Rica."	1	0	0	2020-03-06	CR
509	/AMPrensacom/status/1236333646228807680	2020-03-07 10:51:25	Por alarmantes cifras, empresas buscan disminuir el desempleo juvenil en Costa Rica - https://amprensa.com/2020/03/por-alarmantes-cifras-empresas-buscan-disminuir-el-desempleo-juvenil-en-costa-rica/ …	0	0	3	2020-03-07	CR
510	/AGEVIC/status/1236260705252397057	2020-03-07 06:01:35	La verdad viendo esto, creo que mejor se hubiera explotado con la empresa canadiense al fin y al cabo hubiera quedado algo tan siquiera empleo en Costa Rica y no solo gasto y robo como ahora	0	0	0	2020-03-07	CR
511	/Thaurenl/status/1236085389267435525	2020-03-06 18:24:56	"Y poco a poco nos vamos hundiendo en Costa Rica.
*La crisis de seguridad.
*La reactivación económica.
*Desempleo.
*Pobreza.
*UPAD.
*Call center de UPAD."	0	0	4	2020-03-06	CR
512	/doralaexplorrr/status/1236082968537575425	2020-03-06 18:15:19	Te recuerdo que la industria turística de Costa Rica es la única fuente de empleo de muchos ticos, además el COVID-19 no es tan fatal como lo han pintado los medios.	2	0	7	2020-03-06	CR
513	/GlendaAhora/status/1236724278609039366	2020-03-08 12:43:39	Chicos quiénes están en el #JobFair de @invest_cr ? Estaremos conduciendo un panel sobre empleo #mujeres junto a #VocesVitales. Seguimos en el #Mujerthon: vocesvitalescr #CINDE @ San José, Costa Rica https://www.instagram.com/p/B9e6yQpHIUl/?igshid=yoj2njaclz0x …	0	1	6	2020-03-08	CR
514	/venezolanosenCR/status/1236646060698853376	2020-03-08 07:32:51	"Hola a todos, se ha creado el siguiente grupo de Facebook Empleo Venezolanos En Costa Rica
https://www.facebook.com/groups/empleosvenezolanosencr …

APP Telegram : https://t.me/joinchat/B0WKQVRFvzMxy6YUfNrblg …

Hemos… https://www.instagram.com/p/B9eXYUUADVj/?igshid=8h9vfihfx3cy …"	0	0	0	2020-03-08	CR
515	/danielsuchar/status/1236645781135863808	2020-03-08 07:31:44	"#Empleo #Trabajo #DomingoDeEmpleo #CostaRica #EmpleoCR

En mi IG (HISTORIAS)
https://www.instagram.com/danielsucharzomer/ … 

En mi Facebook (MURO PRINCIPAL)
https://www.facebook.com/danielsucharzomer/ … pic.twitter.com/asTGGy54z6"	1	5	5	2020-03-08	CR
516	/kolbi_cr/status/1236637797836095489	2020-03-08 07:00:01	"¿Sabes cuál es el % de ocupación de la mujer en los sectores primario y secundario de nuestro país? Porque #somodelasmismas apoyamos a todas las que a paso firme se abren camino. 

Fuente: INEC-Costa Rica. Encuesta Continua de Empleo (ECE), IV Trimestre 2019. pic.twitter.com/ZyIMMlrJGZ"	0	5	22	2020-03-08	CR
517	/JRDengo/status/1236452038164320256	2020-03-07 18:41:52	"Estarán conscientes de que la actual crisis política tuvo origen en el despacho del Presidente?
Se darán cuenta de lo mal que estamos en economía, seguridad y empleo?
Entenderán que los logros del gobierno se los deben al bipartidismo en la AL?
Qué pasó con “es por Costa Rica”? https://twitter.com/accionciudadana/status/1236446554304786432 …"	10	30	131	2020-03-07	CR
518	/La_Republica/status/1237158726764642304	2020-03-09 17:30:00	"En Costa Rica, la tasa de desempleo femenina es del 17%, esto quiere decir que unas 160 mil mujeres están sin trabajo.

Más información en http://bit.ly/2IDIrCt pic.twitter.com/S2sEm6x60F"	0	1	1	2020-03-09	CR
519	/La_Republica/status/1237090780939878400	2020-03-09 13:00:00	"Aumentar la tasa de empleo de las mujeres podría mejorar el PIB de Costa Rica
https://www.larepublica.net/noticia/aumentar-la-tasa-de-empleo-de-las-mujeres-podria-mejor-el-pib-de-costa-rica … pic.twitter.com/iCxHZl2SmZ"	0	0	2	2020-03-09	CR
520	/JosAnto42858457/status/1237083449070141443	2020-03-09 12:30:52	"SE SOLICITA ASESORA DE VENTAS PARA CALL CENTER (SALARIO: 400.000,00 ₡ Neto mensual)
POSTULARSE DESDE LA PAGINA 
CLIC EN LA FOTO O AQUÍ  https://wp.me/pbepLa-1lS 
#CostaRica #trabajo #empleo #sanjose #callcenter #ofertasdeempleos"	0	0	0	2020-03-09	CR
521	/PwC_Interameric/status/1237024608341147648	2020-03-09 08:37:04	"Aumentar la tasa de empleo de las mujeres podría mejor el PIB de Costa Rica. Lee más sobre la noticia aquí : https://bit.ly/2TzLORc 
#EachForEqual #MujeresProfesionales pic.twitter.com/Y8a5OS9jIb"	0	0	0	2020-03-09	CR
522	/jossieza/status/1236868460463804417	2020-03-08 22:16:35	Ya entendí porque Costa Rica atraviesa la peor crisis de desempleo de su historia, es de ver solo la ortografía de toda esta gente https://www.olx.co.cr/busquedas-de-trabajo_c823 …	0	0	0	2020-03-08	CR
523	/Jotaeme13F/status/1236805651155820544	2020-03-08 18:07:00	Creo que llegó la hora, no de ser irresponsable con Costa Rica, sino de exigirle desde la AL al gobierno el trazo de ruta para acciones que  generen desarrollo económico,  empleo y seguridad.	0	0	0	2020-03-08	CR
524	/dsuarez1982/status/1237482614539386880	2020-03-10 14:57:01	Vaya a Costa Rica Mr... Traiga su fortuna e invierta en el país... genere empleo y opine. Los textos son lineamientos pero la Economía va más allá de aquello.	0	0	2	2020-03-10	CR
525	/JovenLat/status/1237313539787890688	2020-03-10 03:45:10	"COSTA RICA/EMPLEOS Motor de búsqueda de anuncios de empleo por país, empleando una potente tecnología de filtros, SERCANTO
CLIC EN https://www.sercanto.co.cr/ "	0	2	4	2020-03-10	CR
526	/Marlenetica/status/1237197489859690497	2020-03-09 20:04:02	Que Dios nos acompañe, vienen tiempos muy pero muy difíciles para Costa Rica. El desempleo va aumentar, el virus no respeta a nadie, unos saldrémos victoriosos al contagió y otros no resistirá al virus y morirán. Que Dios nos de mucha fortaleza para sobre llevar todo con ahínco.	0	1	5	2020-03-09	CR
527	/KarladeMontagne/status/1237188409116033031	2020-03-09 19:27:57	"#desempleo #costarica

El desempleo es una realidad en CR.

Muchas personas están viviendo este flagelo y, aunque no hay respuestas únicas ni sencillas ante esta realidad, sí hay temas que no debes perder de vista para seguir proyectando el magnífico colaborador/a que eres:"	1	0	0	2020-03-09	CR
528	/economiahoycr/status/1237762395700899845	2020-03-11 09:28:46	"Consolidemos las finanzas públicas para reactivar la economía y generar empleo 3-4

Rodrigo Chaves
Ministro de Hacienda

https://www.facebook.com/economiahoycr/videos/1674226912725325/ …

Presentado por Davivienda Costa Rica

Economía Hoy...#DemocratizandoLaEducaciónFinanciera pic.twitter.com/0WNDWLbmHe"	0	0	0	2020-03-11	CR
529	/sospatrimonio/status/1237729209763667975	2020-03-11 07:16:54	Costa Rica: Riqueza patrimonial de Limón contribuirá a generar empleo http://ilam.org/index.php/es/noticias/novedades-pat/1704-empleo-limon … vía @sospatrimonio pic.twitter.com/jYPOjGb28N	0	0	0	2020-03-11	CR
530	/FranVillaQui/status/1237553491654000642	2020-03-10 19:38:39	Usted nunca ha gobernado para Costa Rica, los costarricenses merecemos respeto. Urgen reactivación económica y empleo, de momento lo que visualizamos es un futuro incierto...	0	0	2	2020-03-10	CR
531	/GaritaEdwin/status/1237531162731372545	2020-03-10 18:09:56	"Ese dinero llega a las municipalidades, para que puedan mejorar las condiciones cantonales, dar empleo, mejorar caminos cantonales, en fin. 
Recuerde que la base del país, son los municipios, si ellos no mejoran, jamás lo hará Costa Rica."	1	0	0	2020-03-10	CR
532	/carlgum/status/1238191853599678464	2020-03-12 13:55:17	En Costa Rica quedemos dar cátedra de que tenemos todo buenísimo. Cuando en realidad tenemos 5 millones de personas y estamos endeudados hasta el cuello, no somos un país sostenible, hay un desempleo altísimo y no hay tanta gente brillante como se piensa.	1	1	0	2020-03-12	CR
533	/economiahoycr/status/1238125824894738434	2020-03-12 09:32:54	"Consolidemos las finanzas públicas para reactivar la economía y generar empleo 4-4

Rodrigo Chaves
Ministro de Hacienda

Presentado por Mercado de Valores de Costa Rica

Economía Hoy...#DemocratizandoLaEducaciónFinanciera pic.twitter.com/oIIyAADAap"	0	0	0	2020-03-12	CR
534	/signopregunta/status/1238087978469273600	2020-03-12 07:02:31	El Gobierno de #CostaRica debería de pensar en implementar medidas que mitiguen los efectos del #CoronavirusPandemic: moratoria tributaria y de @CCSSdeCostaRica al menos a ciertas industrias muy afectadas (turismo p.e.), @presidenciacr @CarlosAlvQ.  #Desempleo	0	2	5	2020-03-12	CR
535	/signopregunta/status/1238087805697429505	2020-03-12 07:01:50	El Gobierno de #CostaRica debería de pensar en implementar medidas que mitiguen los efectos del #CoronavirusPandemic: moratoria tributaria y de @CCSSdeCostaRica al menos a ciertas industrias muy afectadas (turismo p.e.), @presidenciacr @CarlosAlvQ.  #Desempleo	1	3	17	2020-03-12	CR
536	/belitab/status/1238571496047591437	2020-03-13 15:03:50	@MonumentalCR Teletrabajo y trabajo por resultados son dos cosas lejanas a la realidad del empleo público en Costa Rica. Aquí la cosa se mueve entre burocratización de la vida laboral y jefaturas con delirios de control. Todo mal!	1	0	0	2020-03-13	CR
537	/agendajovenu/status/1238503336149766145	2020-03-13 10:33:00	" Blog de Agenda Joven
 ""El desempleo en Costa Rica ha aumentado, pero ¿a qué desempleo nos referimos cuando hablamos de desempleo?""
Pasen adelante y descubran la respuesta.

https://investiga.uned.ac.cr/agendajoven/precision-conceptual-y-metodologica-al-momento-de-medir-el-desempleo/ … pic.twitter.com/DQWGkEeIbr"	0	0	2	2020-03-13	CR
538	/FmTesla/status/1238485918618660868	2020-03-13 09:23:47	En Costa Rica, de cada 100 personas, 46 tienen un trabajo informal. ¡46! Poco podemos alardear de nuestras políticas de empleo proteccionistas (incapacidades, salario fijo, seguro) si UN MILLÓN de personas quedan a la deriva cuando de la nada aparece algo como una pandemia así.	3	20	135	2020-03-13	CR
539	/aguz1005/status/1238468765630767104	2020-03-13 08:15:38	96% del empleo del país son de EMPRESAS PRIVADAS .	0	0	1	2020-03-13	CR
540	/tutivega/status/1238904255806951428	2020-03-14 13:06:06	Vivo en Costa Rica y en una parte del país  que se llama Monteverde y otra Jaco hay muchos Norteamericanos que viven de manera permanente en el país y muchos se rehúsan a hablar español. Y para conseguir trabajo si no tienes un inglés aceptable no consigues empleo fácil.	2	0	6	2020-03-14	CR
541	/infocades/status/1238822885558493191	2020-03-14 07:42:46	#pasantía #empleo #CostaRica https://lnkd.in/ev8NaMG 	0	0	0	2020-03-14	CR
542	/igmoc/status/1239260615140691970	2020-03-15 12:42:09	"Cuando Carlos ganó oí a un pastor decir
A costa rica vendrá pobreza
Vendrá violencia
Vendrá desempleo
Vendrán pestes 
Por qué se burló y se usó el nombre de Dios...
Ahora cuando veo el #COVIDー19 y los resultados económicos. Pienso que no debí burlarme de ese predicador."	9	18	74	2020-03-15	CR
543	/venezolanosenCR/status/1239250740524261377	2020-03-15 12:02:55	"Hola a todos, se ha creado el siguiente grupo de Facebook Empleo Venezolanos En Costa Rica
https://www.facebook.com/groups/empleosvenezolanosencr …

APP Telegram : https://t.me/joinchat/B0WKQVRFvzMxy6YUfNrblg …

Hemos… https://www.instagram.com/p/B9w32ZYAvcw/?igshid=7hrbuqiuu4ob …"	0	0	0	2020-03-15	CR
544	/danielsuchar/status/1239183058647093248	2020-03-15 07:33:58	"#Empleo #Trabajo #DomingoDeEmpleo #CostaRica #EmpleoCR

En mi IG (HISTORIAS)
https://www.instagram.com/danielsucharzomer/ … 

En mi Facebook (MURO PRINCIPAL)
https://www.facebook.com/danielsucharzomer/ … pic.twitter.com/mKlwmwpEI5"	0	2	3	2020-03-15	CR
545	/Tallgirl2106/status/1239057145536172033	2020-03-14 23:13:38	Echa un vistazo a este empleo en Reclutamiento Hotelero Costa Rica: https://www.linkedin.com/jobs/view/1672280848 …	1	0	1	2020-03-14	CR
546	/vindascrsj/status/1239637080097030144	2020-03-16 13:38:05	Exactamente, en Facebook leí un comentario de alguien escribiendo que para eso es que la gente debe tener ahorros. Como si en Costa Rica no hubiese desempleo o gente que vive el día a día...	1	0	1	2020-03-16	CR
547	/La_Republica/status/1239612396169302019	2020-03-16 12:00:00	"#Ranking Costa Rica encabeza desempleo abierto en el istmo
https://www.larepublica.net/noticia/costa-rica-encabeza-desempleo-abierto-en-el-istmo … pic.twitter.com/kfQwe99bIT"	0	3	2	2020-03-16	CR
548	/signopregunta/status/1239452079606960129	2020-03-16 01:22:58	#CostaRica necesita prepararse para lo que viene.  Moratoria del IVA, moratoria tributaria, moratoria cargas sociales, créditos al 0%. Sin excesos de reglas ni trámites.  Es clave proteger el empleo.  @CarlosAlvQ	0	0	4	2020-03-16	CR
549	/MafeCarrascal/status/1239999034452062209	2020-03-17 13:36:22	Moratoria de 3 meses al pago del IVA, renta de empresas y aranceles de aduanas son medidas financieras que buscará aplicar el gobierno en Costa Rica. Alvarado solicitará considerar el pago diferido de cargas sociales para que empresas mantengan su planilla y se proteja el empleo.	1	8	40	2020-03-17	CR
550	/herrera_fk/status/1239935078081462272	2020-03-17 09:22:14	"Hay una Costa Rica con teletrabajo, empleo público y/o ahorros. 

Hay otra sin esos beneficios que no le teme al virus, sino a la recesión, la inflación de la canasta básica, el desempleo, los acreedores..."	0	4	24	2020-03-17	CR
551	/LITCI/status/1239874806327230469	2020-03-17 05:22:44	Costa Rica | Gobierno Alvarado, el desempleo y la precariedad laboral siguen creciendo https://litci.org/es/menu/mundo/latinoamerica/costa-rica/costa-rica-gobierno-alvarado-el-desempleo-y-la-precariedad-laboral-siguen-creciendo/ … pic.twitter.com/IqoPUNF9uK	0	0	1	2020-03-17	CR
552	/mkvchemar/status/1239747784909230082	2020-03-16 20:57:59	"Medidas económicas del Gobierno de Costa Rica
1. Medidas de protección del empleo."	1	0	0	2020-03-16	CR
553	/randallriverav/status/1240331471430262784	2020-03-18 11:37:21	Si se mantiene tres meses en Costa Rica, el COVID-19 generaría una caída del PIB de 1,2% y aumentaría el desempleo de 12,4 a 15% según me advirtió la ministra de Planificación, Pilar Garrido. https://youtu.be/J77a7zb977Q pic.twitter.com/ygTUXevytI	9	7	27	2020-03-18	CR
554	/papayaventures/status/1240109787733307392	2020-03-17 20:56:28	"A ver si por fin Costa Rica entiende el valor y la importancia de la empresa privada. 
Hoy sale este artículo. 18% de la gente en Estados Unidos ya perdió su trabajo. La tasa de desempleo en EEUU era de 3.8%, asumiendo un margen de error de +-4%,

HILO. 

https://www.latimes.com/business/story/2020-03-17/coronavirus-layoffs-work-hours-jobs …"	1	0	2	2020-03-17	CR
555	/JeanGon40152257/status/1240789129937522688	2020-03-19 17:55:55	Puff eso no es nada... Esperen a ver lo que Charlie va hacer por Costa Rica como medida para ayudar al pueblo ante esta emergencia y la crisis por desempleo que ella va generar a futuro... Recuerda que fue por vos, fue por Costa Rica!!!	0	0	1	2020-03-19	CR
556	/LeoQ/status/1240744115698106369	2020-03-19 14:57:03	"Lo ideal sería, supongo, que bajara el brote actual y pudiéramos volver a reanudar algunas cosas.

¿Pero qué pasa con el siguiente brote? ¿Seguimos con las fronteras cerradas cuando el turismo aportaba en el 2016 más de un 8% del PIB y casi un 9% del empleo en Costa Rica?"	1	0	3	2020-03-19	CR
557	/El_AventinoNic/status/1240510079499108358	2020-03-18 23:27:05	INS Costa Rica busca apoyar a empresas a superar afectación provocada por Covid-19 y mantener el empleo. http://elaventinonicaragua.com/2020/03/18/ins-costa-rica-busca-apoyar-a-empresas-a-superar-afectacion-provocada-por-covid-19-y-mantener-el-empleo/ … pic.twitter.com/jscYHeDjr3	0	0	0	2020-03-18	CR
558	/MarioRobertoVe3/status/1240510074667315203	2020-03-18 23:27:04	INS Costa Rica busca apoyar a empresas a superar afectación provocada por Covid-19 y mantener el empleo. http://elaventinonicaragua.com/2020/03/18/ins-costa-rica-busca-apoyar-a-empresas-a-superar-afectacion-provocada-por-covid-19-y-mantener-el-empleo/ … pic.twitter.com/vz7zvnS6VQ	0	0	0	2020-03-18	CR
559	/pacasamblea/status/1240436430624694273	2020-03-18 18:34:25	"#ProtegerPrevenirCOVID19
Costa Rica enfrenta los impactos del #COVID19, con medidas para proteger las familias, el empleo, las empresas, la economía y la producción. pic.twitter.com/FM910T7rqC"	0	2	2	2020-03-18	CR
560	/cesla_web/status/1241092147522072576	2020-03-20 14:00:01	"#COSTARICA 

Sectores críticos de empleo recibirán el apoyo de ₡33 mil millones del Gobierno 

https://bit.ly/395BchH pic.twitter.com/DXqOJusPOI"	0	0	0	2020-03-20	CR
561	/jeannyhenrique1/status/1240998731954171907	2020-03-20 07:48:48	En Costa Rica las personas desempleadas pueden hacer uso del dinero de la pensión en caso de desempleo o emergencia.	0	0	0	2020-03-20	CR
562	/Avisalemorrino/status/1240978493736988673	2020-03-20 06:28:23	En Costa Rica la Ministra del trabajo explicando que el objetivo es cuidar el empleo https://twitter.com/RepretelCR/status/1240879868449079296 …	0	0	0	2020-03-20	CR
563	/albertr10682015/status/1241445093711773697	2020-03-21 13:22:29	Costa Rica un programa como Estados Unidos Europa donde haya un seguro por desempleo donde se le pueda depositar en banco a personas cabeza de familia madres solteras obviamente ciertos requisitos verdad pero que no sea tan engorroso vía web	3	0	1	2020-03-21	CR
564	/albertr10682015/status/1241443461456371715	2020-03-21 13:16:00	@CarlosAlvQ #ÚltimaHora hacer en Costa Rica un programa como Estados Unidos Europa donde haya un seguro por desempleo donde se le pueda depositar en banco a personas cabeza de familia madres solteras obviamente ciertos requisitos verdad pero que no sea tan engorroso vía web	0	0	0	2020-03-21	CR
565	/albertr10682015/status/1241443216416743426	2020-03-21 13:15:02	#ÚltimaHora hacer en Costa Rica un programa de Estados Unidos de Italia en Europa donde haya un seguro por desempleo donde se le pueda depositar en banco a personas cabeza de familia madres solteras obviamente ciertos requisitos verdad pero que no sea tan engorroso vía web	0	0	0	2020-03-21	CR
566	/FbiMi6/status/1241393639588343813	2020-03-21 09:58:02	"Costa Rica/ a qui esta feo para los q estamos refugiados sin empleo

Patrullas policíales recorren diferentes playas del país y con un megáfono le indican a las personas que se encuentran en el lugar ""que se retiren porque en éste momento no estamos de vacaciones "". pic.twitter.com/XVzzHd0wlL"	0	0	1	2020-03-21	CR
567	/Miranda_Bao/status/1241870161478647808	2020-03-22 17:31:33	Hablando de una ‘pequeña’ corrección del pleno empleo. Pinta grave la cosa. No quiero ni ver la ECE del 2T acá en Costa Rica.	1	0	1	2020-03-22	CR
568	/danielsuchar/status/1241719680525426688	2020-03-22 07:33:36	"#Empleo #Trabajo #DomingoDeEmpleo #CostaRica #EmpleoCR

En mi IG (HISTORIAS)
https://www.instagram.com/danielsucharzomer/ … 

En mi Facebook (MURO PRINCIPAL)
https://www.facebook.com/danielsucharzomer/ … pic.twitter.com/p5YHJhFAqk"	0	3	9	2020-03-22	CR
569	/cindyregidor/status/1242186877081464832	2020-03-23 14:30:04	Preocupada por los y las nicaragüenses que estaban en Costa Rica trabajando y regulando su estatus migratorio y que fueron despedidos recién por la crisis y no tuvieron de otra, más que devolverse a su país. Ahora perderán lo avanzado en sus trámites acá y sin empleo allá.	2	11	42	2020-03-23	CR
570	/ChrisBarquero/status/1242150761930383360	2020-03-23 12:06:34	Oportunidades de empleo en salud en Costa Rica https://twitter.com/delfinocrc/status/1242131137209798657 …	0	0	0	2020-03-23	CR
571	/adriannp161/status/1242130274420494343	2020-03-23 10:45:09	Ninguna medida que no asegure la flexibilidad y la capacidad de adaptación a las condiciones de cada empresa son imposibles de cumplir en estos momentos así que la mala regulación laboral nos asegura un desempleo gigantesco para Costa Rica, sin empleo no puede haber rebote.	1	3	3	2020-03-23	CR
572	/pvpdecostarica/status/1242124122949287941	2020-03-23 10:20:43	"Costa Rica: Pesca artesanal, pobreza y Covid-19 en Puntarenas

Es urgente que el Gobierno de la República establezca un bono de desempleo aparejado a un plan de reactivación de la pesca y la producción de granos básicos.

http://www.periodicolibertad.org/2020/03/23/pesca-artesanal-pobreza-y-covid-19-en-puntarenas/ … pic.twitter.com/EPUmM1NXYi"	0	0	2	2020-03-23	CR
573	/JVCCostaRica/status/1242124078422659072	2020-03-23 10:20:32	"Costa Rica: Pesca artesanal, pobreza y Covid-19 en Puntarenas

Es urgente que el Gobierno de la República establezca un bono de desempleo aparejado a un plan de reactivación de la pesca y la producción de granos básicos.

http://www.periodicolibertad.org/2020/03/23/pesca-artesanal-pobreza-y-covid-19-en-puntarenas/ … pic.twitter.com/b4IelqvuIY"	0	0	1	2020-03-23	CR
574	/MRodrguezE/status/1242124041957322753	2020-03-23 10:20:23	"Costa Rica: Pesca artesanal, pobreza y Covid-19 en Puntarenas

Es urgente que el Gobierno de la República establezca un bono de desempleo aparejado a un plan de reactivación de la pesca y la producción de granos básicos.

http://www.periodicolibertad.org/2020/03/23/pesca-artesanal-pobreza-y-covid-19-en-puntarenas/ … pic.twitter.com/MRET5yZKx5"	0	0	0	2020-03-23	CR
575	/La_Republica/status/1242111360068026368	2020-03-23 09:30:00	"#Ranking Costa Rica es quinto en expectativa de empleo en América Latina
https://www.larepublica.net/noticia/costa-rica-es-quinto-en-expectativa-de-empleo-en-america-latina … pic.twitter.com/lt3ZdFsg96"	1	0	1	2020-03-23	CR
576	/RAEinforma/status/1242049387200643072	2020-03-23 05:23:44	#RAEconsultas En algunos países de Centroamérica, como Costa Rica y Honduras, y en algunos estados mexicanos es normal el empleo de «ocupar» como transitivo con el significado de ‘necesitar’, uso que se considera vulgar en otras zonas y se desconoce en el resto.	2	2	13	2020-03-23	CR
577	/CocosRepublic/status/1241906187328724993	2020-03-22 19:54:43	"Dejen de andar buscando lo que no se les ha perdido en la calle. ¡Están robando! Y obvio este es el coctel perfecto: desempleo, hambre, cuarentena y poca seguridad.
#coronaviruscr #CostaRica"	0	0	2	2020-03-22	CR
578	/melgarpadilla/status/1242582901700669441	2020-03-24 16:43:44	Costa Rica: $500 millones para atender crisis covid19 - CentralAmericaData :: Central America Data. Fondos se utilizarán para atender personas que pierden empleo, empleadores y trabajadores independientes  https://www.centralamericadata.com/es/article/main/Costa_Rica_500_millones_para_atender_crisis_covid19?utm_source=newsletter&utm_campaign=daily_2020_03_24&u=8319361e8014f4881ef8b85bd3104967&s=n&e=2&mid=%5BMESSAGEID%5D&utm_medium=Costa_Rica_500_millones_para_atender_crisis_covid19 …	1	1	2	2020-03-24	CR
579	/CRCallister/status/1242574818345652227	2020-03-24 16:11:37	Tal parece que Noruega va llegar a los mismos niveles de desempleo que Costa Rica si sigue el ritmo de los contagios y la paralización económica. https://twitter.com/AndreasSteno/status/1242439006442356736 …	0	0	0	2020-03-24	CR
580	/El_Farolito_CCE/status/1242496379332767744	2020-03-24 10:59:55	"Un día más #YoMeQuedoEnCasa. 
Hoy les compartimos el concierto con la banda Gazeuse y la tertulia sobre la situación del empleo en Costa Rica. Recuerden visitar http://www.favebook.com/ElFarolitoCCE pic.twitter.com/JsRa6FNqKr"	0	0	0	2020-03-24	CR
581	/RogerCorde/status/1242473129454141440	2020-03-24 09:27:32	"La pandemia pasara, sin embargo el golpe a la economia durara varios meses y todos unos mas que otros sufriremos las consecuencias en nuestros ingresos y forma de vida.
Ya el desempleo en Costa Rica alcanza cifras espatonsas y con esta crisis el desempleo aumentara. pic.twitter.com/FY6cxYaqsv"	2	2	6	2020-03-24	CR
582	/titabobra/status/1242293854537166855	2020-03-23 21:35:10	Por que en Costa Rica no hay seguro de desempleo?	11	0	4	2020-03-23	CR
583	/Jakkus_22/status/1242937334661857281	2020-03-25 16:12:07	"Mientras en Costa Rica en el sector privado muchos están perdiendo su empleo o vió su salario reducido a la mitad,en el sector público sigue la fiesta y su salario intacto y eso es lo que dice @CarlosAlvQ @presidenciacr 
Definitivamente hay 2 Costa Ricas pic.twitter.com/ip6lonBjTX"	1	2	13	2020-03-25	CR
584	/BDSAsesores/status/1242934866217402376	2020-03-25 16:02:19	"#CostaRica  #BDSAlertaLaboral  
Nuevas disposiciones aplicables al empleo público por el #COVID19. https://bit.ly/2QLwway "	0	2	2	2020-03-25	CR
585	/pworkingcorp/status/1242912222218801152	2020-03-25 14:32:20	Empleo Costa Rica pic.twitter.com/BwsrA700Ih	0	0	0	2020-03-25	CR
586	/maugarbanzo/status/1242869050306420736	2020-03-25 11:40:47	Que hace falta para que empiecen a fabricarlos? Hay que acelerar estos procesos. Esto sería una ayuda valiosa al sistema de salud y se podría dar trabajo a gente que esta sin empleo en este momento. Vamos Costa Rica, si se puede	0	0	3	2020-03-25	CR
587	/maugarbanzo/status/1242867146851520513	2020-03-25 11:33:13	Que hace falta para que empiecen a fabricarlos? Hay que acelerar estos procesos. Esto sería una ayuda valiosa al sistema de salud y se podría dar trabajo a gente que esta sin empleo en este momento. Vamos Costa Rica, si se puede	0	0	1	2020-03-25	CR
588	/Tarcante/status/1242836040605478919	2020-03-25 09:29:37	El promedio del impuesto a la renta en los países de la OCDE es de 21%. En #CostaRica es del 30%. Debería bajarse al 10% para atraer inversiones y crear empleo.	0	0	0	2020-03-25	CR
589	/viviana0978/status/1242702235752161280	2020-03-25 00:37:55	Mientras en Costa Rica el gobierno a pesar de que antes de la emergencia ya había llegado el desempleo a niveles no antes vistos yo les invito a que pregunten como el país tiene a gran parte de su población sin nada que comer ya que la crisis lo agrabo todo la crisis es total	0	0	3	2020-03-25	CR
