	tweetUrl	time	text	replies	retweets	likes	date	iso_2
15	/MarioPastorRami/status/1212817518848618500	2020-01-02 13:26:44	"Coordinador de Marketing Digital - Manpower - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/eFRBQyq "	0	0	0	2020-01-02	PE
16	/MarioPastorRami/status/1212791830397538304	2020-01-02 11:44:39	"Community Manager - Renusa - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/e_AZGiG "	0	0	0	2020-01-02	PE
17	/SUTEP_Peru/status/1212773728448319490	2020-01-02 10:32:43	El empleo formal es el que garantiza derechos. Lo demás es precariedad.	1	0	0	2020-01-02	PE
18	/cr128808/status/1212767999251406849	2020-01-02 10:09:57	Eso genera una sobrecarga en todos los aspectos laborales y genera desempleo , hambre y sobre todo hacer creer a la gente que vive en lima que solo en lima hay buenos doctores , abogados , etc y pensar que lima es TODO el Perú que es de lo q se trata mi idea y no de la ciudad	0	0	0	2020-01-02	PE
19	/migcprr369/status/1212758087721005056	2020-01-02 09:30:34	"#LaCalleEstáDura y el @MTPE_Peru se olvida que también lo es de ""promoción y empleo"". #Urgente #MenosMinisteriosMenosBurocracia"	0	0	0	2020-01-02	PE
20	/AgroForum/status/1212754321277931522	2020-01-02 09:15:36	Adex: Agroexportaciones generarían 1 millón 349 mil empleo en el 2020 ► https://pst.cr/Xc2t5  #Perú #agricultura #cultivos #agroindustria #agronegocios #agroexportación #Adex pic.twitter.com/ufe1II35xm	0	0	0	2020-01-02	PE
21	/Joseram001/status/1212720784948547585	2020-01-02 07:02:21	Y que quieres rojo? Cerrar las empresas para q haya mas desempleo del q ya existe? Usa el cerebro.	0	0	0	2020-01-02	PE
22	/yghave/status/1212542677327241227	2020-01-01 19:14:36	si tanto hablan del fracaso del socialismo entonces cuál es el éxito del capitalismo? más prostitución, más pandillaje, más desempleo, más alcoholismo, sistemas de Salud y Educación pésimos y mercantilistados, y por ende más ignorancia así como tú...... comprenderás	0	0	0	2020-01-01	PE
23	/AlvaroCelestin2/status/1212524393177534464	2020-01-01 18:01:57	Siempre estuvo y está fuera de la realidad. Una muestra del desgobierno del dictador es que el Perú no crece en economía por lo que la pobreza aumenta, como la anemia y el desempleo, por ej. https://twitter.com/larepublica_pe/status/1212284368493928449 …	0	0	0	2020-01-01	PE
24	/marytelove/status/1213240624910151681	2020-01-03 17:28:00	CONVOCATORIA GR DE HUANCAVELICA [CAS]: 2 Plazas - Derecho, Secretariado Ejecutivo | Empleo Públicos 2020 Perú https://www.convocatoriascas.com/proceso-de-seleccion-GR-DE-HUANCAVELICA-CAS-enero-2020-Derecho-Secretariado-Ejecutivo-15880.html …	0	0	0	2020-01-03	PE
25	/MarioPastorRami/status/1213236237961715712	2020-01-03 17:10:34	"Analista de eCommerce - Electra - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/e9WDhVp "	0	0	0	2020-01-03	PE
26	/MarioPastorRami/status/1213203832592666628	2020-01-03 15:01:48	"Social Media Manager - CAMIPER - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/gwNKACp "	0	0	0	2020-01-03	PE
27	/HotelPeruNews/status/1213194002591371266	2020-01-03 14:22:44	Oferta de empleo de Hoteles El Tambo Perú  disponible hasta 13 enero. Accede aquí para más información >> https://lnkd.in/g_pwjh9 pic.twitter.com/Cbcrw7m07A	0	0	0	2020-01-03	PE
28	/wlbici/status/1213166714223046659	2020-01-03 12:34:18	"No me parece que cuando el desempleo esta por todos lados no se le de oportunidad de trabajo a personas de bien que solo desean trabajar
Deberían darse una vuelta por Lima o Perú para que vean el ejemplo
Para todos hay"	0	0	0	2020-01-03	PE
29	/cvtrabajos/status/1213145499538210817	2020-01-03 11:10:00	#Empleo #Peru Practicante de Seguridad, Redes y Telecomunicaciones Seguridad https://goo.gl/fb/bRCrJ9 	0	0	0	2020-01-03	PE
30	/cvtrabajos/status/1213143113797115904	2020-01-03 11:00:32	#Empleo #Peru Practicante Ing de Sistemas Supervision cooperativas Superintendencia https://goo.gl/fb/RtMi1w 	0	0	0	2020-01-03	PE
31	/cvtrabajos/status/1213143112379449344	2020-01-03 11:00:31	#Empleo #Peru Practicante Pre Profesional Administracion del Riesgo Credito Gestion https://goo.gl/fb/fbU7Ja 	0	0	0	2020-01-03	PE
32	/marytelove/status/1213124029311311872	2020-01-03 09:44:41	CONVOCATORIA SINEACE [CAS]: 1 Coordinador de Investigación | Empleo Públicos 2020 Perú https://www.convocatoriascas.com/proceso-de-seleccion-SINEACE-CAS-enero-2020-Coordinador-Investigacion-15885.html …	0	0	0	2020-01-03	PE
33	/valeriam3zarina/status/1213116496429355009	2020-01-03 09:14:46	"86 mil jóvns perdieron su empleo entre set y nov y no solo eso el promedio de sueldo es S/. 1,756, la brecha salarial es de 30%
 H S/2.027,7 y M S/577,1. Donde está @GloriaMonteneg?
https://elcomercio.pe/economia/peru/inei-unos-86-mil-jovenes-perdieron-su-trabajo-entre-setiembre-y-noviembre-inei-desempleo-lima-metropolitana-noticia/ … vía @elcomercio_peru https://elcomercio.pe/economia/peru/inei-unos-86-mil-jovenes-perdieron-su-trabajo-entre-setiembre-y-noviembre-inei-desempleo-lima-metropolitana-noticia/ … vía @elcomercio_peru"	0	9	6	2020-01-03	PE
34	/02_cutire/status/1213111358809608193	2020-01-03 08:54:21	CONVOCATORIA PROVIAS NACIONAL [CAS]: 6 Plazas - Arquitectura, Administración, Otros | Empleo Públicos 2020 Perú https://www.convocatoriascas.com/proceso-de-seleccion-PROVIAS-NACIONAL-CAS-enero-2020-Arquitectura-Administracion-15973.html …	0	0	0	2020-01-03	PE
35	/GraceBaquerizo/status/1213108302453694465	2020-01-03 08:42:12	Jóvenes que estudian, que se preparan para servir, y el Estado los sobreexplota.   ¡Basta de empleo precario! ¿Qué dirán @MTPE_Peru y @Minsa_Peru?	0	1	3	2020-01-03	PE
36	/maraoafs30/status/1213104974684737544	2020-01-03 08:28:59	"Jajajaj ustedes si dieron al ""pobre""
 pueblo 
PAN 
TECHO Y 
EMPLEO.
Le Metieron la mano a la justicia, y feriaron la venta del crudo a través del famosiento CAPACO hoy ""asilado"",refugiado en Perú.
TODOS LOS POLITIQUEROS COMO DICE MILEI, SON UNA SARTA DE LADRONES."	0	0	1	2020-01-03	PE
37	/enriqueopezarc/status/1213093904549105664	2020-01-03 07:44:59	hola capo de lun a vie de 7 a 15 en peru y rio d janeiro ofic d empleos pedi consejeria d empleo	0	0	0	2020-01-03	PE
38	/PatriciaTubilla/status/1213093159607164929	2020-01-03 07:42:02	"El desempleo juvenil aumentó a unos 86 mil jóvenes, q perdieron su trabajo entre septiembre y noviembre.
Además, unos 165 mil estudiantes pueden perder sus estudios universitarios y ver truncado su futuro.
#VizcarraEnemigoDeLosJóvenes
https://elcomercio.pe/economia/peru/inei-unos-86-mil-jovenes-perdieron-su-trabajo-entre-setiembre-y-noviembre-inei-desempleo-lima-metropolitana-noticia/ … vía @elcomercio_peru"	1	27	39	2020-01-03	PE
39	/MartinaHuerta/status/1213083154489249792	2020-01-03 07:02:16	Nueva oportunidad de empleo Enólogo Vendimia Perú: https://umbralcapitalhumano.hiringroom.com/jobs/get_vacancy/5e0e6712d8ca3862b96da814?source=twitter … #Empleo #Trabajo #Enologo #Ingagronomo #vendimia2020 pic.twitter.com/XixykEP8hN	0	0	0	2020-01-03	PE
40	/Ssebascb/status/1213069594639904768	2020-01-03 06:08:23	Peru nos gana 10-1 pese a que Ecuador a nivel turístico es igual o mejor; la diferencia: El Gobierno apoya a la empresa privada, allá una OTA se habilita en dos horas con menos tramitologia... y eso genera empleo y crecimiento económico. El futuro del Ecuador está en el turismo https://twitter.com/elcomerciocom/status/1213065217741086720 …	0	0	0	2020-01-03	PE
41	/elgallo_19/status/1212981851456966659	2020-01-03 00:19:44	"Izquierdistas haraganes de mierda ... Prioricen necesidades del Perú: 
Desempleo, salud, educación, seguridad ciudadana
Parásitos del estado"	1	0	0	2020-01-03	PE
42	/Odin2025/status/1212974356638380032	2020-01-02 23:49:57	"La mayoría de peruanos votaremos por FP, SN, APRA, porque estamos en contra de Vizcarra, porque hizo su referéndum, cerró el congreso, le devolvió a Odebrecht 524 millones y por el Perú no hace absolutamente nada.
Tenemos más delincuencia, más recesión, más desempleo, más pobreza"	0	0	0	2020-01-02	PE
43	/RaulMor67544149/status/1212952407770042368	2020-01-02 22:22:44	"Un Terrorista menos. Q estará planeando China, Rusia e Iran,contra Nuestra América?, son superplagas, q codician Nstros. Recursos Naturales, x eso tanto interés, en Tratados Comerciales con Perú, Bolivia, etc., casi forzados,
provocando Desempleo y Crisis, a toda América y Europa https://twitter.com/hectorc2084/status/1212947596332949505 …"	0	1	1	2020-01-02	PE
44	/ElCaminantep/status/1212934160379269121	2020-01-02 21:10:13	"#EnMi2020Quiero
Más educación de calidad 
Más seguridad en el Perú 
Más oportunidades 
Más salud para todo los peruanos
Más empleo para todo los peruanos
Más justicia transparente 
Más libertad de expresión"	0	0	0	2020-01-02	PE
45	/MarioPastorRami/status/1212927475912728576	2020-01-02 20:43:40	"Web Analytics - América Televisión - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/eYUn2mQ "	0	0	0	2020-01-02	PE
46	/DavidOsio1/status/1212913830550024193	2020-01-02 19:49:26	El empleo de la Inteligencia Artificial en Perú está dejando huellas más grandes de lo que parece. ¿Crees que esta transformación digital en el mercado laboral peruano, podría generar un aumento significativo de su PIB?	0	0	0	2020-01-02	PE
47	/MoriLeeCol_Peru/status/1213598253410852865	2020-01-04 17:09:05	"¡Estamos creciendo! ¿Estás buscando empleo? ¡Tenemos ofertas para ti en Bogotá!
Estamos en la búsqueda de una modista, que tenga experiencia mínima de un año en maquina plana.
Si estás interesada envíanos tu hoja de vida a hojadevida@MoriLee-Bridal.com
#empleo #ofertadetrabajo pic.twitter.com/Ud2FFmZRZT"	0	0	0	2020-01-04	PE
48	/robertrozas/status/1213535303794905088	2020-01-04 12:58:57	"Perú tiene un Acuerdo Comercial con el mejor y más grande mercado del mundo.
En algunas regiones casi tiene empleo total.
Mayor venta-mayor producción-mayor generación de riqueza-mayor empleo.

""Barriga llena, corazón contento"".
 https://gestion.pe/economia/mercados/bcr-riesgo-pais-de-peru-es-el-mas-bajo-entre-principales-economias-de-america-latina-noticia/ …"	0	3	1	2020-01-04	PE
49	/cvtrabajos/status/1213505489037930496	2020-01-04 11:00:29	#Empleo #Peru Asistente de Administracion Ventas Comercial Consumo Masivo ADM https://goo.gl/fb/LRcgh7 	0	0	0	2020-01-04	PE
50	/cvtrabajos/status/1213505487926419457	2020-01-04 11:00:28	#Empleo #Peru Especialista Modelos Analiticos Business development & data https://goo.gl/fb/yQEVih 	0	0	0	2020-01-04	PE
51	/cvtrabajos/status/1213505486957486080	2020-01-04 11:00:28	#Empleo #Peru Practicante Riesgos de Mercado SCOTIABANK PERU SAA Lima https://goo.gl/fb/8Fw7gR 	0	0	0	2020-01-04	PE
52	/MarioPastorRami/status/1213502442937171968	2020-01-04 10:48:22	"Community Manager - Viajes Pacifico - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/eXDm2dK "	1	0	0	2020-01-04	PE
53	/MarioPastorRami/status/1213501419124330496	2020-01-04 10:44:18	"Growth para Ecommerce - Pardos Chicken - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/ewSPRb9 "	0	0	0	2020-01-04	PE
54	/Veronic01328918/status/1213490964423151616	2020-01-04 10:02:46	Y los niños con anemia q mueran, q mueran recién nacidos por falta de incubadoras, q aumente la pobreza y la falta de empleo, q el Perú se friegue por desastres naturales, q la delincuencia vaya en aumento. Gobierno de  insensible, incapaz, corrupto solo le importa ser blindado	0	0	3	2020-01-04	PE
55	/Agencia_Andina/status/1213472984159182848	2020-01-04 08:51:19	Ministerio de Trabajo y Promoción del Empleo (@MTPE_Peru) publicó los lineamientos para el otorgamiento de ajustes razonables en el lugar de trabajo para los servidores públicos con discapacidad http://bit.ly/39GNoqs pic.twitter.com/aC7hzbFDvN	2	0	1	2020-01-04	PE
56	/savedra_sonia/status/1213461560003182592	2020-01-04 08:05:55	Fuera Vizcarra delincuente no vas a destruir el Perú cero inversiones , el desempleo en aumento , endeudamiento con bonos, despilfarro del presupuesto , robo y saqueo de la patria, etc. pic.twitter.com/OIFMBe8oHx	0	0	0	2020-01-04	PE
57	/MartinaHuerta/status/1213445453058134016	2020-01-04 07:01:55	Nueva oportunidad de empleo Enólogo Vendimia Perú: https://umbralcapitalhumano.hiringroom.com/jobs/get_vacancy/5e0e6712d8ca3862b96da814?source=twitter … #Empleo #Trabajo #Enologo #Ingagronomo #vendimia2020 pic.twitter.com/xPqEaXDAZy	0	0	0	2020-01-04	PE
58	/Josecama10/status/1213426076032159746	2020-01-04 05:44:55	Perú, nuestro país que quedó encaminado a ser un potencial país emergente y estrella en LA, viene desde Humala , quedando REZAGADO, en este camino de progreso , pero está situación se agravó con Vizcarra, que solo produce ; violencia, miseria, desempleo y corrupción.!!1/2	1	12	40	2020-01-04	PE
59	/willyv5/status/1213329328353796096	2020-01-03 23:20:29	En Perú el 70% no tiene empleo adecuado, son los países que nos recomiendan como modelos a seguir... Hacia allá vamos, sobre ruedas!!!!	0	0	5	2020-01-03	PE
60	/ivanstalyn/status/1213296301850472455	2020-01-03 21:09:14	"Ya quicimos hacer eso con los venezolanos y no nos dejaron. 

¿No recuerdas que pagándoles la mltad del básico se puede contratar 2 y así dabas más empleo a más gente? 

Además, como sólo están de paso hacia Peru... pffff 

"	0	0	0	2020-01-03	PE
61	/elgallo_19/status/1213286516195282944	2020-01-03 20:30:21	"Este baboso cree q vive en China, india, EEUU, jajaja 
Pobre baboso ante sus ojos el Perú no tiene problemas de desempleo, salud, educación, seguridad 
Los caviares como siempre haraganes"	0	0	0	2020-01-03	PE
62	/EditorEnBici/status/1213260309600833538	2020-01-03 18:46:13	En Colombia y Perú no hay más empleo ni mayores sueldos...	0	0	1	2020-01-03	PE
63	/TreborZenay/status/1213255592602734594	2020-01-03 18:27:29	Los técnicos y profesionales venezolanos representan una valiosa inversión en capital humano financiada por Venezuela, que puede contribuir al desarrollo del Perú. Nuestras autoridades tienen que crear condiciones para explotar nuestros recursos económicos y dar empleo a todos.	0	0	0	2020-01-03	PE
64	/02_cutire/status/1213249198746939392	2020-01-03 18:02:04	CONVOCATORIA PENSION65 [CAS]: 3 Plazas - Administración, Ingeniería, Derecho, Economía, Otros | Empleo Públicos 2020 Perú https://www.convocatoriascas.com/proceso-de-seleccion-PENSION65-CAS-enero-2020-Administracion-Ingenieria-Derecho-Economia-15978.html …	0	0	0	2020-01-03	PE
65	/enriqueopezarc/status/1213248876939038722	2020-01-03 18:00:47	Fiona podes acercarte de lun a vie de 7 a 15, a peru y rio d janeiro y pedir consejeria d empleo	0	0	1	2020-01-03	PE
66	/Fabioccesca/status/1213961532498944007	2020-01-05 17:12:38	Claro! decir fujimorista es insultante y descalificador,pero reconocer su modelo? el mismo que trajo más pobreza y desigualdad?el de la subcontratación laboral,la informalidad,el desempleo,el déficit comercial.El PBI subió en este siglo,con Toledo,donde el país comenzó a crecer.	0	0	0	2020-01-05	PE
67	/vidalelbueno/status/1213887086505447432	2020-01-05 12:16:49	Mantener un millón de venezolanos nos cuesta a millones de peruanos que no encontramos empleo....sin sin dinero en las calles limeña solo se ven venezolanos ya no parece peru....no hay identidad y amor a los peruanos y rscuen tienen 3 años dentro de 2 años más como será???	4	0	3	2020-01-05	PE
68	/MarioPastorRami/status/1213866802301820929	2020-01-05 10:56:12	"Diseño Web - Freelo - Perú
#digital  - #digitalmarketing - #empleo - #marketingdigital - #oportunidadlaboral - #respiradigital https://lnkd.in/epWbzyB "	0	0	0	2020-01-05	PE
69	/NhinnjhaFrank/status/1213830995365048321	2020-01-05 08:33:55	CONVOCATORIA GR DE HUANCAVELICA [CAS]: 2 Plazas - Derecho, Secretariado Ejecutivo | Empleo Públicos 2020 Perú https://www.convocatoriascas.com/proceso-de-seleccion-GR-DE-HUANCAVELICA-CAS-enero-2020-Derecho-Secretariado-Ejecutivo-15880.html …	0	0	0	2020-01-05	PE
70	/HernandoGuerra8/status/1213830987785940992	2020-01-05 08:33:54	Es compatible el turismo arqueológico con el cuidado del medio ambiente . Países cómo Perú , con su Tren Inca , lo demuestran con éxito , trayendo : divisas  , desarrollo, empleo .	0	1	0	2020-01-05	PE
71	/Gleser07/status/1213817264237137922	2020-01-05 07:39:22	Sanguijuela, vividor, vago de siempre, busca un empleo y deja de joder al Perú.	0	0	0	2020-01-05	PE
72	/MartinaHuerta/status/1213807747654995968	2020-01-05 07:01:33	Nueva oportunidad de empleo Enólogo Vendimia Perú: https://umbralcapitalhumano.hiringroom.com/jobs/get_vacancy/5e0e6712d8ca3862b96da814?source=twitter … #Empleo #Trabajo #Enologo #Ingagronomo #vendimia2020 pic.twitter.com/c3UjuMohNj	0	0	1	2020-01-05	PE
73	/juliovargas1976/status/1213785444934127622	2020-01-05 05:32:55	Arana demagogo ! Quieres enterrar cualquier posibilidad q el Perú progrese en el empleo formal para favorecer a sus financiadores informales mineros que viven de la explotacion física y moral de la gente. Uds representan lo peor de la izquierda	0	0	0	2020-01-05	PE
74	/mfepm666/status/1213645326541893632	2020-01-04 20:16:08	El Perú vive una crisis, el desempleo aumenta, la pobreza y la anemia, y este señor @MartinVizcarraC inaugura trabajos de remodelación en un Club. El colmo de la frivolidad!!!!	0	0	3	2020-01-04	PE
75	/enriqueopezarc/status/1213614015089446912	2020-01-04 18:11:43	hola Tocayo estamos ayudando a ese sector  y lanzaremos un prog nuevo en Feb. para personas de 3era edad;el año pasado ayudamos a conseguir empleo encima d 60 años a 12 personas, se pueden acercar a peru y rio d janeiro ofic d empleos de lun a vie d 7 a 15.DTB	1	0	0	2020-01-04	PE
76	/enriqueopezarc/status/1213613041318875137	2020-01-04 18:07:51	el tema es Enfermeria Albert la carrera esta saturada, hay más de 4.000 sin empleo segun la Asoc d Enfermeras, el mayor empleador es el area pública tienen q verificar el portal Py Concursa en internet si quieren trab en otra área de lun a vie de 7 a 15 en peru y rio d janeiroDTB	1	0	2	2020-01-04	PE
77	/enriqueopezarc/status/1213612247932657673	2020-01-04 18:04:42	hola Antenor estoy en Peru esq Rio de Janeiro pedi consejeria de empleo de lun a vie d 7 a 15 si no conseguis empleo, t daran una fecha para una reu conmigo.Gran abrazo	0	0	1	2020-01-04	PE
78	/EmpleatePeTodas/status/1214320998620844034	2020-01-06 17:01:01	ejecutivo comercial, Grupo E&k , #ica, #Perú http://bit.ly/2MYM0pK  #Empleo	0	0	0	2020-01-06	PE
79	/EmpleatePeTodas/status/1214305900527271943	2020-01-06 16:01:02	ejecutivo comercial, Grupo E&k , #ayacucho, #Perú http://bit.ly/2T50R5w  #Empleo	0	0	0	2020-01-06	PE
80	/enriqueopezarc/status/1214302325017366530	2020-01-06 15:46:49	Claro q si Fati; anda de lun a vie de 7 a 15 a Perú esq río d Janeiro pedí una Consejería d empleos si conseguís empleo con este proceso t darán una fecha de ent conmigo abrazo	1	0	1	2020-01-06	PE
81	/mariocarlos7/status/1214297982318678016	2020-01-06 15:29:34	La minería de por sí, da un 3% del PBI si se le impulsa; el gobierno de @MartinVizcarraC cedió vergonzosamente ante protesta de antimineros, mientras deja de combatir a la minería ilegal.. el Perú debe crecer a 5% para generar empleo a cientos de miles de jóvenes desempleados	0	3	16	2020-01-06	PE
82	/EmpleatePeTodas/status/1214290800345067520	2020-01-06 15:01:01	ejecutivo comercial, Grupo E&k , #chimbote, #Perú http://bit.ly/2ZW0CLx  #Empleo	0	0	0	2020-01-06	PE
83	/EmpleatePeTodas/status/1214275700603203584	2020-01-06 14:01:01	ejecutivo comercial - huacho, Grupo E&k , #huacho, #Perú http://bit.ly/2N0u1yV  #Empleo	0	0	0	2020-01-06	PE
84	/EmpleatePeTodas/status/1214260600508952576	2020-01-06 13:01:01	ejecutivo comercial - huaraz, Grupo E&k , #huaraz, #Perú http://bit.ly/2FvttNj  #Empleo	0	0	0	2020-01-06	PE
85	/jorge110982/status/1214253173310992385	2020-01-06 12:31:30	Gracias a los políticos sinverguenzas y nuestro gobierno. GOBIERNO DEL PERU, EL PERU PRIMERO POR MAS DESEMPLEO.	0	0	0	2020-01-06	PE
86	/EmpleatePeTodas/status/1214245499953389572	2020-01-06 12:01:01	ejecutivo comercial - chiclayo, Grupo E&k , #chiclayo, #Perú http://bit.ly/2Fmdj9f  #Empleo	0	0	0	2020-01-06	PE
87	/cvtrabajos/status/1214234807196098563	2020-01-06 11:18:32	#Empleo #Peru Asistente de Informacion Comercial Gestion BANCO INTERAMERICANO https://goo.gl/fb/kKxdu6 	0	0	0	2020-01-06	PE
88	/cvtrabajos/status/1214234806143328261	2020-01-06 11:18:31	#Empleo #Peru Analista Senior de Inclusion Financiera Dpto educacion e https://goo.gl/fb/p2f77F 	0	0	0	2020-01-06	PE
89	/EmpleatePeTodas/status/1214230405693530113	2020-01-06 11:01:02	ejecutivo comercial - trujillo, Grupo E&k , #trujillo, #Perú http://bit.ly/2T18JVN  #Empleo	0	0	0	2020-01-06	PE
90	/EmpleatePeRRHH/status/1214223608270278656	2020-01-06 10:34:02	asistente de bienestar social, LIMA BUS INTERN, #lima, #Perú http://bit.ly/2FBCd4V  #Empleo	0	0	0	2020-01-06	PE
91	/ia_latam/status/1214220694873096193	2020-01-06 10:22:27	"Argentina podría tener un 56% de empleo calificado si maximizara la adopción de #IA
#Bolivia #Chile #Colombia #CostaRica #ElSalvador #Guatemala #Panamá #Paraguay #Perú #Uruguay #Ecuador #Mexico #Brasil #Argentina https://ia-latam.com/2020/01/06/argentina-podria-tener-un-56-de-empleo-calificado-si-maximizara-la-adopcion-de-ia/ …"	0	1	0	2020-01-06	PE
