,date,text
13,2020-06-22,"Si estás en plena búsqueda de trabajo, ¡entrá en nuestra web!
 https://t.co/CwOe1j9BZD
 
 #busquedalaboral #buscotrabajo #empleo #trabajo #buscoempleo #uruguay #empleoenuruguay #trabajoenuruguay #randstad #randstaduruguay https://t.co/fn8cR6gEgv"
14,2020-06-22,"@EstebanHerrero6 en Uruguay y Brasil, el seguro de desempleo dura 6 meses. En otros paises como Colombia, ni hay.
Aca el seguro de desempleo dura hasta q consigas laburo... entonces pasa lo q esta pasando: LA GENTE NO BUSCA LABURO"
15,2020-06-22,"La delantera de Racing español está hace 20 días en Uruguay, no tuvo respuestas a nivel empresarial para conseguir apoyo y está en busca de empleo antes de pegar la vuelta https://t.co/8lrIBhfdFI"
16,2020-06-22,"@retirada19 @aloMecha En uruguay la gente pasa hambre, hay mas desempleo que antes y no esta dando el sueldo porque lo congelaron, bien dijiste, igual que macri"
17,2020-06-21,@53elgordo En el área de tecnología hace años que Uruguay tiene 0% de desocupación debiendo manos de obra porque no alcanza la que hay para la demanda....el Estado debería promover a que los chicos vayan hacia ese rubro así podríamos tener más empleo
18,2020-06-21,"@SoyAlfito En Uruguay todas las carreras de ingeniería tienen casi desempleo nulo. Algunas desempleo negativo incluso, parece que el camino es posible allí y que los científicos también puedan tener inserción laboral si tener que abandonar el país sin opciones."
19,2020-06-21,"@OddoneGabriel buenas tardes, soy alumno de la facultad de Ciencias Sociales, estoy realizando un trabajo sobre el desempleo y el trabajo informal en uruguay en situación de pandemia. En base a una nota que dio al diario El país el 23/04/20, quisiera usarla como base (sigue)"
20,2020-06-21,"En serio les da la cara para, desde Argentina, criticarlos por un desempleo de 10,5%? Pobreza de 9%? Inflación de 20%? En Uruguay estan del orto y aun asi al lado de ellos somos Kosovo https://t.co/RDhADQdFuR"
21,2020-06-21,Brillante el trabajo de uruguay No obligo hacer cuarentena l gente tenía su seguro por desempleo en caso d perder ingresos . Y los recuperados llegan al 94% demostrando la solidez y atención de los seguros de salud !A ver si la periodista exitosa deja de lamerle las bolas al PAC https://t.co/U4H9aeyy1z
22,2020-06-21,"@madorni Amigo Adorni, sos bienvenido a Uruguay cuando quieras, si generan empleo, mas aun jaja"
23,2020-06-20,"@DamianRegalini Si nosotros como estos forros nos fuésemos a uruguay el 82 % del país se queda sin empleo , y que el campo se haga cargo"
24,2020-06-20,"Busco Empleo Uruguay
https://t.co/DhLrxMoaEB"
25,2020-06-20,"Pereira: Nuestra primera bandera es el empleo, porque sin empleo no hay porcentaje salarial que sirva - Noticias Uruguay, LARED21 Diario Digital https://t.co/yCu09HSmKl"
26,2020-06-20,"@CaroHHe Sabrá el ministro tener un negocio propio y estar quebrado, ni Suecia ni Uruguay hicieron eso, y celebran la cifra de desempleo aún!!!"
27,2020-06-19,"Escriban mientras puedan futuros #balseros #uruguay va ser su proximo destino, con mucho menos #glamour que su amada miami, pero oliendo la misma #mierda #gusana y  #escualida 
vas a tener que pedirle un empleo a la anciana de los telefonos https://t.co/oxawDT1c8D"
28,2020-06-19,"Nuevas ofertas laborales!!!
Pasos para postularse:

1 - Regístrate GRATIS en https://t.co/DX0MwO1lzy
2 - Crea tu currículo en la Red
3 - Busca la oferta laboral y postúlate

#empleo #uruguay https://t.co/nyXRDruo0R"
29,2020-06-19,"Reunión plenaria Mercosur, ""Asuntos Laborales Empleo y Seguridad Social"". SADOP Nación en el grupo de CGT de Argentina, representando por José Aizza y Walter Ferroni. Países presentes: Paraguay Brasil Uruguay y Argentina. https://t.co/PQEF5DNAUT"
30,2020-06-19,"🔹️¿Cuál es el análisis del mercado de trabajo en Uruguay? 
¿Cómo impactó la crisis del Coronavirus al empleo? 
Con @IgnacioMunyo Director de @CERES_UY.

•Hoy 21 hs por @NSTV_canal &amp; @NuevoSigloCable y vía https://t.co/tPw6RTNm2G. https://t.co/XoYPgZJ6Sb"
31,2020-06-18,"Fernando Pereira PIT CNT Nuestra primera bandera es el empleo, porque sin empleo no hay porcentaje salarial que sirva - Noticias Uruguay LARED21 Diario Digital https://t.co/trC66A2HIJ"
32,2020-06-18,"Hoy luego de un año y un poco mas, aquel personaje que tanto me habia juzgado por no conseguir aqui en Uruguay un empleo a los 6 meses de vivir aca, tuvo la peor sensacion de todas, al casi saberse sin empleo, en medio de una pandemia y con mas de 40. Y si, con 24 lo he llevado"
33,2020-06-18,"@MMiaLee_ @MonicaFeldmann @ElMarcapiel @alferdez Bueno a ver, Francia dejo correr incluso en hora pico y hoy están casi normal, Estados Unidos tienen un muy buen récord de empleo por más que haya habido rebrotes, Uruguay vuelven a clases, acá un titi Fernández tomando vino con hielo te dice quédate en casa"
34,2020-06-18,"@bbcmundo Hoy en #Cuba existen más de 200 personas reguladas, prohibidas salir del país por motivos de ideología, por no estar de acuerdo con la dictadura. Un ejemplo que está vigente es @cyrus_kuba cubano residente en Uruguay que ya perdió hasta su empleo y cuya esposa lo espera."
35,2020-06-18,"#AURENNoticias

Extensión del período de “Tax Holiday” sobre rentas del exterior.
Se busca aumentar la inversión y generación de empleo, incentivando a extranjeros que deseen radicarse en Uruguay para llevar adelante sus proyectos económicos y personales.

https://t.co/RNE1Bwwloo"
36,2020-06-18,@IanekUY @Pablo_Mieres @WilsonMendez86 @beatrizargimon @MEC_Uruguay Obvio q no pediste q te siga! Y se q 200 pesos no son nada pero dada la situación del país q está todo el mundo perdiendo el empleo peor sería q le descuenten. Y en lo posible no insultes xq si de algo estoy lejos es de ser una foca... suerte en pila y seguí así!
37,2020-06-18,"@Pablo_Mieres @beatrizargimon @MEC_Uruguay Q vayan a vender empanadas y hacer barbijo como hizo todo el q se quedó sin empleo, no se apoyan esas lacras FA"
38,2020-06-18,"@GeorgeO31651502 @carajito001 @ernesto_talvi Gobierno d izquierda había alto desempleo, asumió el nuevo y datos muestran casi 1 millón d nacionales desempleados No lees informes sobre Uruguay? Este es el país de los uruguayos q nos hemos roto el lomo xa mantenerlo, necesitamos trabajar también si no t gusta la verdad Sorry"
39,2020-06-17,"@SilviaGM57 @carajito001 @ernesto_talvi Ya me ha escrito en ese tono cuando dije que quiero emigrar a Uruguay usted me invitó "" cordialmente "" a no a ir y quedarme bajo la excusa de que no hay empleo para todos"
40,2020-06-17,"Duque tiene difícil panorama. Covid19, Vicepresidenta, Embajador Uruguay, Fiscal, Uribe, Petro, nombramientos (Paz y víctimas), aumento producción coca, imagen en caída, oposición en aumento y menos tolerante, ELN, disidentes, desempleo, producción. Futuro desesperanzador."
41,2020-06-17,"@alejandrito Todo bien, pero por las dudas pone un pie y medio en Uruguay... Si llegamos a ese ""ojalá"" regresas y nos das una mano en la generación de empleo."
42,2020-06-17,"@BaylyTVOficial1 le vamos a regalar a Bayli unos periódicos de Colombia, para que vea el desempleo, matanzas a líderes sociales, corrupcion, Ñeñepolitica, Consul de Uruguay con finca narco, entre otros como han crecido en Colombia en el gobierno que el defiende de @IvanDuque"
43,2020-06-17,#RRHH URUGUAY ADM: Mieres anunció cambios en la ley de empleo juvenil y nueva legislación sobre teletrabajo https://t.co/SB6NAQfvkX
44,2020-06-17,"Recibimos en vivero Santana en Guichón a la comisión de seguimiento @JuntadeDurazno 
- Construido en 2012, con inversión de 18,5 millones de USD
- Produce 15 millones de plantines/año.
- 150 empleos permanentes, de los cuales un 55% son 
mujeres

#UPM #empleo #Uruguay https://t.co/DrbvHh4HhQ"
45,2020-06-17,"Estoy leyendo que el gobierno de Uruguay se gasto 108 millones de dolares en subsidios de desempleo en abril y mayo (Yo fui un beneficiado) y la verdad estoy demasiado impresionado, aplauso de pie."
46,2020-06-17,"@leosarro @MonteCarlo930 Aterra?. Si FA.
Aterra si..como en Uruguay luego de salir de la crisis seguiamos con personas en la calle, sin empleo, sin vivienda. 
Estudiantes sin una educacion moderna. 
Carceles inhumanas.
Todo eso aterra mucho mas que ayudar a que no este la gente en la calle."
47,2020-06-17,"Casa de Galicia tiene más de 120 personas en seguro de desempleo. 

Además cerró el estacionamiento para socios, dejándolo sólo para autoridades de la mutualista. 

#Uruguay 

@galicia_casa"
48,2020-06-17,"El impacto de #Arbusta fue reconocido por @Trafigura  Foundation, por brindar oportunidades de empleo en tecnología a jóvenes sin formación previa y por nuestra reciente expansión a Uruguay 👉https://t.co/4F9i0Hyat4"
49,2020-06-17,"Buscando el bien común, ACDE plantea la necesidad de un diálogo nacional en el cual todas las partes pongan algo sobre la mesa para salir adelante. #BienComún #Trabajo #Empleo #Empresas https://t.co/REZKsxu06g"
50,2020-06-17,@Trafigura  Foundation reconoce el impacto de #Arbusta en brindar oportunidades de empleo en tecnología a jóvenes sin formación previa y por nuestra reciente expansión a Uruguay 👉https://t.co/4F9i0Hyat4
51,2020-06-17,@ceciliatapia @lupitarosa2012 @CarolinaAche @MRREE_Uruguay No. Seguro que no soy yo. La verdad que antes de esto jamás vi un negro en un empleo público y menos gente con capacidad diferente. No seas turra gratis.
52,2020-06-17,"La @opsomsuruguay, @UNICEFuruguay y la @FAOUruguay
están explicando al Gobierno y al Legislativo que #ELEtiquetadoMeAyuda y no afecta a la industria o el empleo, según las evidencias disponibles. 

➕ℹ️👇
https://t.co/YRRORmXPME

@mef_Uruguay @deFCEA @MRREE_Uruguay @ONU_es https://t.co/oGEOR2w8Ay"
53,2020-06-17,"@mef_Uruguay @el_BID @ANDEUruguay @BROU_uy @carsanbal @SalvadorFerrer7 Debería hacerlo en forma más relevante si no desean que la caída golpee fuerte a las personas, el empleo y la ""demanda""."
54,2020-06-17,"@EloyAlfaroAlba El Estado NO es agencia de Empleo. Además de bajar la Planilla a 120 mil en total, los que quedan deben reducir los que hanan 1000 en adelante el 30% como hicieron en Uruguay y otros países mas... Los demás a trabaja como el común de los Panameños contribuyentes"
55,2020-06-17,"@ivanzarak El Estado NO es agencia de Empleo. Además de bajar la Planilla a 120 mil en total, los que quedan deben reducir los que hanan 1000 en adelante el 30% como hicieron en Uruguay y otros países mas... Los demás a trabajar como el común de los Panameños contribuyentes."
56,2020-06-17,"Nuevas ofertas laborales!!!
Pasos para postularse:

1 - Regístrate GRATIS en https://t.co/DX0MwO1lzy
2 - Crea tu currículo en la Red
3 - Busca la oferta laboral y postúlate

#empleo #uruguay https://t.co/FvUXWogd5u"
57,2020-06-17,"@Ezelau_romero @Lovren211 @ElMarcapiel Chile, Uruguay, Brasil aplicaron medidas de libre mercado. Brasil solo hace 1 año de Bolsonaro bajo la pobreza y crecio el empleo (la cago con el coronavirus). A Chile le costo 20 años de esfuerzo y ajuste y con una dictadura encima, pero despues dejo sus frutos. Y te nombre 3..."
58,2020-06-17,@gustocol @luisnovaresio @rominamanguel @animalesoficial A todo esto.....Uruguay si va a crecer este año en económicamente? No tendrá record de desempleo No?
59,2020-06-17,"@MirthaGuianze @ilianaiglesias4 @ernesto_talvi Presidente Mujica y ministro de Asuntos Externos de Canadá afianzan lazos de cooperación06.08.2013
J Baird resaltó que Uruguay tiene una democracia y una economía estable,Canadá comparte el respeto por los ddhh y espera ampliar las oportunidades de comercio y empleo entre ambos"
60,2020-06-17,"@Azuu_ElHares @aetchebarne Hay q enfocar en el global, en Uruguay la mitad de los departamentos no hubo muertes ni tampoco casos x covid pero tampoco podes separar las concecuencias devastadoras de una cuarentena obligatoria q a la larga te destruyen la economía y se traduce en pérdida de empleo y miseria"
61,2020-06-16,"Cuando tenemos un M.S.P. luchando a brazo partido un M.T.S.S.con los mayores guarismos en el mundo de desempleo,y dan pelea ,cuando tenemos padres comprometidos con mandar sus hijos a estudiar,no hemos perdido la batalla.Arriba Uruguay Arriba."
62,2020-06-16,"📢 ¡#Empleo en Argentina, Paraguay o Uruguay!

Las Embajadas @UKinArgentina @UKinParaguay y @UKinUruguay 🇬🇧 abrieron un llamado para incorporar a un/a REGIONAL SECTOR LEAD.

⏳ El plazo máximo para presentar aplicaciones vence el 6/jul 🔚

Por más información ⬇ ⬇ ⬇ https://t.co/Fe0jRu1Ilk"
63,2020-06-16,Tasa de #desempleo en #Uruguay https://t.co/zEwfJWs0ig
64,2020-06-16,@Trafigura  Foundation reconoce el impacto de #Arbusta en brindar oportunidades de empleo en tecnología a jóvenes sin formación previa y por nuestra reciente expansión a Uruguay 👉https://t.co/4F9i0Hyat4
65,2020-06-16,@ceciliatapia @CarolinaAche @MRREE_Uruguay En que si no es así nunca jamás ningún negro acceder a un empleo en el Uruguay. Ni alguien con capacidades diferentes. Pero sigan viviendo en el país de las maravillas.
66,2020-06-16,"Seguro de desempleo en América Latina: Uruguay, Brasil, Argentina, Chile, Colombia, Ecuador.
México no está en la lista porque los desempleados comen optimismo y espiritualidad.
https://t.co/QX1WczDILI"
67,2020-06-16,"✅Soluciones para su ganado vacuno durante el invierno 🐂 
En este artículo: https://t.co/d3Rx8skyem experiencias del empleo de #Optigen en Uruguay 🇺🇾 https://t.co/kOHeTkOf3F"
68,2020-06-16,@fer_andres_lope Y un jugador de fútbol en Uruguay gane 50.000 dólares? No te preocupa? Y encima los clubes tengan el descaro de enviarlos al seguro de desempleo por el Covid? Que un científico de la Udelar o el Ins Pasteur ganen 3 pesos y los Tupamaros que peleaton en plena Democracia 1k y 2k U$
69,2020-06-16,"@ElOjoChurrinche @UTE_ComCorp @MIEM_Uruguay @OmarPaganini Sin saber me imagino que el tema es que el brasilero cobra la mitad que el uruguayo! Te queda claro @Frente_Amplio que los aumentos de sueldos fuera de la realidad, fuera de mercado,  solo generan desempleo."
70,2020-06-15,"El dia que Facu Abella y ALF  dejen de existir Uruguay no va a tener inflación, corrupcion, el dolar va a valer un peso y la pobreza y el desempleo van a ser 0%"
71,2020-06-15,"@LeoVeigaSanchez Tienen una cara!!!!.que se la pisan, Absolutamente en todo el mundo se embromo el empleo ,David copperfield, no vino🇺🇾, Uruguay, tiene a A Luis Lacalle El Presidente, le duela a quien le duela,así  ssssshhh"
72,2020-06-15,Consejos para enfrentar el #Desempleo de la mejor forma #ConsejosFinancieros #Uruguay https://t.co/ECfCmKSn3Z https://t.co/1suqFVh0hL
73,2020-06-15,"MUY GOLPEADO

""El sector industrial venía golpeado pre-pandemia y ahora con esto ha tenido un golpe más fuerte aún y en estos cuatro meses hemos tenido un 8% menos de empleo y en abril 14,9"" dijo @EGMurara Pdt. de cámara de industrias del Uruguay.

Nota: https://t.co/vN559JPCU7 https://t.co/dpfnnSONw3"
74,2020-06-15,"Nuevos datos económicos en Perú. Empleo cae 47.6%. PIB cae 40%. La pandemia pega fuerte en América Latina.  Lamentablemente se veía venir. Con @constant_hevia sugerimos aislamiento social focalizado. Testear, rastrear, aislar. Bien Uruguay. https://t.co/DBwYMrGWzg https://t.co/Aq2xjUDuFm"
75,2020-06-15,"@produccion_arg @KulfasM @LafargeHolcim Se extraña la mirada de fomentar la inversión, cuidar al empresario y el empleo formal q genera. Las señales de este último tiempo favorecen el plan de Uruguay y Paraguay p/ captar el capital argentino. Vallejos-“impuesto a los ricos”-ley alquileres: espantapájaros a la inversión"
76,2020-06-15,"@SergioMassa @AldoPignanelli1 Se extraña la mirada de fomentar la inversión, cuidar al empresario y el empleo formal q genera. Las señales de este último tiempo favorecen el plan de Uruguay y Paraguay p/ captar el capital argentino. Vallejos-“impuesto a los ricos”-ley alquileres: espantapájaros a la inversión"
77,2020-06-15,"ESTE ES EL CAMINO TODO EL URUGUAY DEBERIA SER UNA ZONA FRANCA.
@LuisLacallePou 

El 31% de las exportaciones del país parten desde alguna zona franca. Estos espacios tienen además un importante rol en la generación de empleo (Fuente URUGUAY XXI)"
78,2020-06-15,"Empleo, COVID-19 y Automatización. Qué esperar (y hacer) por el empleo post pandemia. Tema de análisis de la semana en Economía &amp; Mercado, @bbva_uruguay @bbva_uruguay @agharing y Juan Manuel Manías. https://t.co/9qTApvpoFm a través de @elpaisuy"
79,2020-06-15,@infobaeamerica Todo humo Uruguay en 3 meses casi 15 por ciento de desempleo con gobierno de derecha inflación 11 por ciento pérdida de salario después de 15 años de mejoraas laborales y derechos. RETROCEDIMOS
