,date,text
12,2020-06-30,"#CleverITGroup Chile  lo está buscando 🤓 Aplique en línea a la vacante de #Agile #PMO y mejore sus oportunidades laborales. 💼 ¡Comience su registro #online, demuestre sus conocimientos y aplique! 👇💼 https://t.co/8Su3r1lrII https://t.co/QMMC96aRyG"
13,2020-06-30,"Coronavirus eleva tasa de desempleo en Chile al 11,2% en trimestre a mayo https://t.co/LXs3lHoAjn https://t.co/uClPBSvHlE"
14,2020-06-30,A 3 meses del 1er caso de Covid-19 en Chile: INE presenta los efectos de la pandemia en el empleo y así está Atacama https://t.co/5qgSVuiN1K https://t.co/s5vErTSwoO
15,2020-06-30,#CRISIS | Más de un millón y medio de personas sin empleo o con contratos suspendidos en Chile https://t.co/o8xkOb8V3P
16,2020-06-30,"https://t.co/65NiHETMLG
A TRES MESES DEL PRIMER CASO DE COVID-19 EN CHILE: INE PRESENTA LOS EFECTOS DE LA PANDEMIA EN EL EMPLEO https://t.co/1DzhlOBYpB"
17,2020-06-30,"@ECiruely @AlfredoZanni @LuisMesina1 Chile y el mundo están atravesando un problema terrible, y hay que buscar soluciones urgentes pero tb responsables, la historia está llena de ejemplos de cómo el remedio termina siendo peor que la enfermedad,pero de acuerdo con su punto hay que apoyar a la gente y al empleo"
18,2020-06-30,"LUMBRERA GOBIERNO CHILE VAMOS UDI RN EVOPOLI DE PIÑERA= MINISTRA DEL TRABAJO DE LOS EMPRESARIOS.

DONDE QUIERES QUE LA GENTE BUSQUE TRABAJOS?, NO HAY. 

TE HICISTE FAMOSA POR LA LEY DE DESPROTECCION AL EMPLEO Y HOY LOS CESANTES SUPERAN DOS DIGITOS, EL PEOR INDICADOR POR DECADAS. https://t.co/XviosHLRBM"
19,2020-06-30,"Los llamados desde diversos sectores comienzan a resonar para este 2 y 3 de julio, para protestar contra este gobierno criminal, por #FueraPiñera y por un ¡Paro Nacional Ya!
https://t.co/cGl1oX811i"
20,2020-06-30,Estos niveles de desempleo en Chile 🇨🇱 son sólo el comienzo de porcentajes más altos que empezarán a sentirse en el mes de julio y reventará en septiembre.
21,2020-06-30,"El desempleo en Chile 🇨🇱 llegó a su mayor nivel en casi 16 años, ubicándose en un 11,2% en el período marzo-mayo. En un año se han perdido 1,5 millones de puestos de trabajo."
22,2020-06-30,"#CHILE - Desempleo sorprende al ⬆️ llegando a 11,2%, mayor desde crisis subprime. Destruction de 1,5 millones puestos de trabajo en 12 meses. Horas trabajadas caen reflejando trabajadores ausentes por protección del empleo (&gt;600 mil) y participación también cae marcadamente. 2/3 https://t.co/SkAWGh55Fl"
23,2020-06-30,"En el marco de la pandemia por COVID-19, el Congreso Nacional aprobó, con fecha 6 de mayo de 2020, la denominada ‘ley corta’, lea más aquí: https://t.co/B36v6mgtmL"
24,2020-06-30,"El Instituto Nacional de Estadísticas (INE) informó que en el trimestre marzo-mayo de 2020 la tasa de desocupación nacional alcanzó 11,2%, siendo la más alta en toda la serie desde 2010. @nacioncl #COVID19 #Desempleo #Chile 
https://t.co/5mRFgTnduv"
25,2020-06-30,Desempleo en la región de #Antofagasta alcanza su peor cifra en 15 años y es el más alto de Chile https://t.co/ajpY9yCUTa
26,2020-06-30,"Ridículo: Chile con desempleo, lluvia en los campamentos, crisis económica para pymes, emergencia sanitaria, el otro día salió en el mercurio que 1.000.000 de chilenos no tienen acceso a alcantarillado y agua potable... y los senadores ponen estos proyectos. #MundoDeBilzYPap https://t.co/xm0pQLNR0m"
27,2020-06-30,"Chile: El desempleo subió al 11,2% en el trimestre a mayo y se mantuvo en su nivel + alto en 1 década, impulsado por el impacto del covid en la economía, sobre todo en sectores clave: comercio, alojamiento y servicios de alimentación, dijo el martes el Inst Nac de Estadísticas."
28,2020-06-30,"#ProtecciónDelEmpleo

Porque hoy, el presidente Piñera firmó proyecto de ley que amplía beneficios de la Ley de Protección del Empleo y Seguro de Cesantía https://t.co/95SQniC1Tf"
29,2020-06-30,"El desempleo en Chile trepa al 11,2% 
https://t.co/qr8tYzNsOL 

Comparte0
Tweet

El desempleo en Chile trepó al 11,2% entre marzo y mayo, el equivalente a 940.000 personas que enfrentan una crisis ..."
30,2020-06-30,"En Chile con 280.000 contagios y 5700 muertos ven como una tragedia económica que el desempleo se disparó al 9%, aquí era del 12% antes de la pandemia. Ahora imaginense la bomba de tiempo que es Colombia. ¿No hay suficiente razones para tumbar al gobierno de Sarmiento Ángulo? https://t.co/p9pd3xdI40"
31,2020-06-30,"Países que tienen actualizada sus estadísticas de Empleo en la región son: TASAS DE DESEMPLEO

Colombia (17,8% Trim marzo-mayo)
Brasil (12,9% Trim marzo- mayo)
Chile (11,2% Trim marzo- mayo)
Uruguay (9,7% mes abril);
Lima Metropolitana* ( 13,1% Trim marzo- mayo).

*No es país. https://t.co/VlkWt1bXB0"
32,2020-06-30,"@Max_Martin_R @melnicksergio @Sr_Churchill @chechohirane @aldocardinali @Jou_Kaiser @DeliaDG Exacto.  Pero no será tiempo de terminar y mirar el futuro de Chile y sacarlo adelante.  Y no esperar cómo mes a mes suben las cifras de desempleo, baja el IMACEC y el PIB al suelo.  Hay que parar esto y producir."
33,2020-06-30,"Desempleo en Chile llega al 11,2% y alcanza la cifra más alta en 10 años https://t.co/1ps7clp2i6"
34,2020-06-30,"Ley de protección al empleo....!! Un chiste, para que más empresas de mierda no paguen las indemnizaciones que le corresponden a los trabajadores que despiden...!!! Chile un país manejados por payasos forrados en plata.....!!!"
35,2020-06-30,"El total de #desempleados llegó a 940 mil personas, subiendo en 244 mil en 12 meses. 
Los expertos han indicado que la desocupación podría seguir subiendo, por lo que en los próximos meses debería seguir rompiendo records.
#Desempleo #Chile #COVID19 #INE https://t.co/AQNPGZkqpa"
36,2020-06-30,"#InformaciónPrivilegiada | @AndresVelasco : ""Cuando lleguen las cifras del desempleo de julio y agosto, serán muy altas. Se configura el peor año macroeconómico de Chile desde 1982"" 

https://t.co/gtp1EBgzYS https://t.co/QYLzIdfzFK"
37,2020-06-30,"Viernes 03 de julio - 11.40 horas
#Seminario de Economía de #FACEA.
Se presenta Gustavo Carmona, con su trabajo titulado: ""Polarización del empleo en #Chile”.
Participa, envía un correo facea@ucn.cl
#Antofagasta
@UCNorte https://t.co/60d6GNi1Tc"
38,2020-06-30,Chile | Piñera firma proyecto que amplía Ley de Protección al Empleo https://t.co/4vd7ZFMdNI a través de @YouTube
39,2020-06-30,"""Daño es muy profundo"": Gobierno lamenta actual tasa de desempleo y confía en mejoría post Covid-19 https://t.co/8ckXLgRKbE https://t.co/2mxyiMBnqJ"
40,2020-06-30,"Desempleo en Chile escala a su mayor cifra en una década con 11,2% en mayo https://t.co/vnCEiIokH0\'"
41,2020-06-30,"Con una fuerza laboral de 8.3 millones de trabajadores y un total de 940,360 desocupados, el mercado del trabajo de #Chile ha resentido fuertemente la extensión de las medidas restrictivas impuestas para evitar la propagación de los contagios de Covid-19. https://t.co/6QzgpDh1pF"
42,2020-06-30,"Con una fuerza laboral de 8.3 millones de trabajadores y un total de 940,360 desocupados, el mercado del trabajo de #Chile ha resentido fuertemente la extensión de las medidas restrictivas impuestas para evitar la propagación de los contagios de Covid-19. https://t.co/CGjvpmM5rD"
43,2020-06-30,"Con una fuerza laboral de 8.3 millones de trabajadores y un total de 940,360 desocupados, el mercado del trabajo de #Chile ha resentido fuertemente la extensión de las medidas restrictivas impuestas para evitar la propagación de los contagios de Covid-19. https://t.co/nRcbYd7an6"
44,2020-06-30,"@CHVNoticias Y aquí en Chile que importa, que entre cualquiera. Que importa si dejan la cagá en el empleo,  contagian enfermedades extintas en chile, forman bandas de ladrones asesinos. Que mierda importa, que entren no más y hagan cagar al país."
45,2020-06-30,"📣Aviso a los medios de comunicación

@OITAmericas presenta este miércoles 1 de julio un nuevo informe sobre el impacto de la #COVID19 en el empleo en ALatina y Caribe. Se realizará una conferencia de prensa virtual desde 10am Lima/ 11am Chile

Más info:https://t.co/FU4qWEAl3L"
46,2020-06-30,"@subtel_chile De todas maneras podrían aprovechar la instancia para tratar de corregir el vocabulario, modismos y actidudes negativas de algunos personajes independiente de que sea una realidad nuestro mal empleo del lenguaje los niños  son esponjas y absorben todo."
47,2020-06-30,"La tasa de desempleo en #Chile escaló al 11.2% en el trimestre móvil marzo-mayo, la más alta en una década.

https://t.co/zkRYthDYRP"
48,2020-06-30,@allamand con esto queda claro quien  habla “Puras Weas” gracias a este pueblo has vivido y comido y alimentado a tu familia y no haz tenido que usar tu #AFC y acogerte a la ley de proteccion al empleo por qué gracias a #Chile que aún te tiene con sueldo y bajar ninguno #careraja https://t.co/43EfeclsKA
49,2020-06-30,"#Internacionales │ El Instituto Nacional de Estadísticas de #Chile 🇨🇱 informó que la tasa de #desempleo entre marzo y mayo de este año alcanzó un 11,2%, este porcentaje es el más alto que se registra en Chile en los últimos 10 años. https://t.co/jFtBp2aZM4"
50,2020-06-30,"Cifras de #desempleo en #Chile son del terror y las de nuestra Región de #Antofagasta peor, y como si fuera poco mañana dan a conocer el Imaec, los experto estiman una caída sin precedentes.
Pero ojo no olvidar que esto partió en Octubre #ChileSeDurmio y tiene una pesadilla"
51,2020-06-30,Chile alcanza su tasa más alta de desempleo desde hace 16 años por cuenta del coronavirus https://t.co/CXyaotioAD https://t.co/NEG8TZHBtd
52,2020-06-30,"Desempleo en Chile llega a 11,2%, el nivel más alto en una década | CNN https://t.co/fVxtsUqHDl"
53,2020-06-30,"@guri33yerbal @PealozaP @ASantaCruzL @Superpensiones @AFPdeChile @josepinera Ya se, subamos más los impuestos para que los ricos le paguen la jubilación a los que menos tienen, estoy seguro de que eso no tiene ningún efecto en la inversión y en el empleo, Piñera tiene razón chile es un oasis y por eso todas las empresas quieren invertir más en chile"
54,2020-06-30,"@MonicaAparicioA @1234_1234w En el reciente estallido delictual de octubre pasado estos sujetos aprobaron y aplaudieron todos los actos que destruyeron a Chile y dejaron sin empleo a millones de chilenos, muchos chilenos no se percatan de que a ellos les viene un futuro próximo como el de Venezuela"
55,2020-06-30,Cifras del desempleo en Chile son aterradoras y la fiesta esta recién empezando/los subsidios y prorrogas van expirando y hay que poner mas platita justo cuando  hay mucho menos ingresos fiscales/mañana de conocerá el Imaec con una caída sin precedentes/
56,2020-06-30,"@sebastianpinera: @Senado_Chile/@GobiernodeChile/@Camara_cl.youtube/KN0MPR4Roxk El alzheimer es el mal de los políticos chilenos. La violencia persiste : pensiones, seguro al empleo, ayuda social a los más pobres 

post natal, abusos de poder, etc  #ElPeorPresidenteDeLaHistoria"
57,2020-06-30,Chile. Desempleo anota la peor cifra de la última década: 11.2% (cifra oficialista y de sector formal) https://t.co/JTpzhDACjI
58,2020-06-30,"El coronavirus provoca desempleo récord en Brasil y Chile | Desempleo, Brasil, Chile, Coronavirus https://t.co/OKIKyx9XBY"
59,2020-06-30,"Ejemplar la conducta del empresariado en Chile.
Como los funaron por acogerse a la ley de protección del empleo se cagan a los empleados. https://t.co/CsXRGbcj2F"
60,2020-06-30,"Las cifras de desempleo en Chile muestran efecto de una prolongada cuarentena y aún no se escucha relato del retorno q deberá convivir con el virus. Si el gobierno está esperando mostrarse exitoso antes de devolvernos nuestra libertad,es q no ha entendido con lo que está lidiando"
61,2020-06-30,"@MarceSabat @allamand @feguigurenc No podemos fundar en una supuesta empatía políticas populistas que quieren terminar de desfondar Chile.
La empatía no se come, no genera empleo  y no paga los 4.500 millones USD en intereses de nuestra deuda externa que crece y crece sin parar. Hagamos política social responsable"
62,2020-06-30,Chile tiene su tasa de desempleo más alta en una década https://t.co/dWcIuXR5cn
63,2020-06-30,"No obstante si sumamos el deterioro del empleo que viene del “estallido social a la pandemia” más un porcentaje d la “suspensión laboral” q efectivamente perderá el empleo, según mis cálculos el 66% en Chile estamos cerca de 2 mill d desempleados es decir 22% de tasa de cesantía."
64,2020-06-30,"Desde el “estallido social” en Chile ingresaron “fuera de la fuerza de trabajo” inactivos, potencialmente activos 595.000 personas, en otras palabras estas personas “salieron de la fuerza de trabajo y dejaron de buscar empleo”"
65,2020-06-30,"“En Chile golpeará fuerte el crecimiento y desempleo en el tercer trimestre de 2020” 📊📉💲

Les invitamos a revisar la entrevista al profesor de nuestro programa #DSI Ernesto Santibáñez en el @diarioelcentro 👍👍

Revisa la nota aquí 👇👇 
https://t.co/mpagxlDcwm https://t.co/imXJfPTJxQ"
66,2020-06-30,"Piñera hace parecer proyecto para la protección del empleo como para hacer crecer los puestos de trabajo cuando en realidad es todo lo contrario....casi 1 millón de cesantes sin contar a los informales!! Cuando esto termine habrán 3 millones de cesantes en Chile!  Les avisé 
🤬"
67,2020-06-30,"La tasa de desempleo de Chile subió hasta 11,2% durante el trimestre móvil marzo-mayo de 2020, registrando una subida de 4 puntos porcentuales en doce meses, según informó esta mañana el Instituto Nacional de… https://t.co/X2qUgyeYG9"
68,2020-06-30,"CRECE EL DESEMPLEO EN CHILE Y LLEGO AL 11,2% https://t.co/qBLWo1GgRL https://t.co/aYufqL9gZ6"
69,2020-06-30,"exprimer ministro francés François Fillon fue declarado culpable de malversación de fondos y condenado a 5 años de prisión -dos de obligado cumplimento- y 10 años de inhabilitación por el empleo ficticio de su mujer, Penelope, en la Asamblea Nacional. En chile no les pasa nah!"
70,2020-06-30,@pamgidi @MintrabChile @sebastianpinera @mjose_zaldivar @ignaciobriones_ @C_AlvaradoA @Segpres @Min_Hacienda @GobiernodeChile @meconomia @segegob @subtel_chile @MTTChile Abre los ojos esto es chutear el desempleo futuro ninguna empresa que no esté en producción va poder recontratar a trabajadores
71,2020-06-30,@Senado_Chile cuando se realizarán las votaciones sobre el proyecto de ley de mejoras sobre la Protección de Empleo?
72,2020-06-30,"Desempleo en Chile llega a 11,2%, el nivel más alto en una década https://t.co/olQDLrcYtV"
73,2020-06-30,Sube desempleo en Chile - https://t.co/dhJLtN0thz https://t.co/Cx9pi65kq7
74,2020-06-30,Chile: Presidente Piñera envía congreso proyecto que mejora Ley de protección de empleo y seguro de cesantía https://t.co/YJiCPg9JFJ
75,2020-06-30,"Aumenta la cesantía y el desempleo: Antofagasta, Coquimbo y Valparaíso son las regiones más afectadas https://t.co/8UAjmFACh2 a través de @lid_chile"
76,2020-06-30,Chile: Presidente Piñera envía al congreso proyecto que  mejora para la ley de protección de empleo y el seguro de cesantía! https://t.co/G2pNQhAsSx
77,2020-06-30,"Cuando llegué a Chile en 2017, la tasa de desempleo era del 4%. Hoy, Junio del 2020, la tasa es del 11,2%. Agradecimientos a los delincuentes de octubre y a la #Plandemia. https://t.co/TL0ceUBLwU"
78,2020-06-30,"Desempleo en Chile llega a 11,2%, el nivel más alto en una década https://t.co/Zs1exclFSP https://t.co/G4U3rzFyGR"
79,2020-06-30,"Alguien que me explique con manzanas en que consiste la nueva ley promulgada por @sebastianpinera para la ley de protección al empleo?, Porfavaaaaaar!!
#chile
#covid
#afc
#empleo"
80,2020-06-30,Al Señor Piñera CADA TRABAJOR DE CHILE SE PAGA CON SU  PROPIO SEGURO DE CESANTIA LOS MESES QUE NO TIENEN EMPLEO. LO QUE SACAN  DE ESTE SEGURO NO LES ALCANZA PARA VIVIR. EL GOBIERNO NO LE HA DADO NADA A CADA UNO DE LOS TRABAJADORES DE CHILE. SEÑOR PIÑERA NO MIENTA MAS.
81,2020-06-30,"Andrés Velasco: ""Cuando lleguen las cifras del desempleo de julio y agosto, serán muy altas. Se configura el peor año macroeconómico de Chile desde 1982"" - Duna 89.7 | Duna 89.7 https://t.co/5N8Si1TnLq"
82,2020-06-30,"#Internacional Desempleo en Chile sube al 11,2% durante COVID-19 https://t.co/OnX953xNEj https://t.co/SUfUtXXMp9"
83,2020-06-30,"Desempleo superó los dos dígitos y se situó en un 11,2% en Chile. El INE registró casi un millón de cesantes en el país. https://t.co/w6W8LGyfbH https://t.co/nlT2NQ7v9e"
84,2020-06-30,"#CooperativaEnCasa 🎧🎤🇨🇱 Del nivel del desempleo, el postnatal de emergencia y más: la segunda edición del diario de Cooperativa te informa de lo más noticioso de Chile y el mundo de este martes con @verfranco y @rvergara78 https://t.co/EmhoMcBWQf https://t.co/O8IdTsEdin"
85,2020-06-30,Seminario OPS FAO UNICEF Este tipo de políticas  de prevención brindando información clara a los consumidores  no afecta el empleo o los salarios de la industria. En Chile el rotulado. En México el impuesto a las bebidas azucaradas no tuvo efectos negativos en esta materia.
86,2020-06-30,"Coronavirus eleva tasa de desempleo en Chile al 11,2% en trimestre a mayo https://t.co/LSQUVx3EbF https://t.co/A0QCsMmitp"
87,2020-06-30,"11,2% cesantía en Chile y nuestro congreso de los mejores pagados del mundo se reduce sueldo en 25% solamente .... se ríen en la cara de todos nosotros...
https://t.co/rywTOdlWqc"
88,2020-06-30,"#AHORA Duclair Sternadt, oficial de @FAOAmericas, Camila Corvalán del @INTA_UChile y @gparaje, Economista, Profesor titular @NegociosUAI, presentan el impacto del etiquetado frontal en la industria y el empleo en Chile. 
📢""No encontramos ningún tipo de efecto en el empleo"" https://t.co/zYLEXgP7AV"
89,2020-06-30,@AlertaNews24 La gran mayoría va ir Chile por empleo...
90,2020-06-30,Siguen mintiendo diciendo que el desempleo es un 11%. Los escazos fondos de cesantia se acabaran y cuando vuelvan a las empresas serán despedidos. Vamos derecho al colapso laboral. Nadie trabajará en chile. No habrá contratacion de nadie.
91,2020-06-30,@GiorgioJackson Horrorable te mojaste las patitas ayer ayudando al pueblo???? estas ayudando a ver q ue chucha hacer con el desempleo??? a no verdad solo contestad twiter y destruyes chile #FueraComunistasDeChile
92,2020-06-30,"TITULOS DE TN a las 15:30:

1. Larreta condona ABL y da créditos blandos.
2. Alberto endurece controles y menos permisos.
3. Prorrogan precios máximos por 60 días
4. Batalla campal entre infectados en Costa Salguero
5. El desempleo en Chile alcanzó el 11,2%

Y las detenciones M?"
93,2020-06-30,"El desempleo en Chile trepa al 11,2% durante la pandemia https://t.co/JwmBDAwbn9"
94,2020-06-30,"@todonoticias muchachos se les nota mucho ni por asomo la noticia de los detenidos por las escuchas m  y si ponen el desempleo en Chile 
Pa te ti cos"
95,2020-06-30,"🇨🇱#Chile El Instituto Nacional de Estadísticas informó hoy los números del #desempleo del trimestre móvil marzo-abril-mayo. La tasa de desocupación alcanzó el 11,2%, la más alta desde el 2010 https://t.co/XykMI85k4C"
96,2020-06-30,Encuesta de empleo @INE_Chile del último trimestre móvil confirma tendencia a grave empeoramiento de situación laboral provocada por la pandemia. https://t.co/fbZzIGrPi3
97,2020-06-30,"TASA DE DESEMPLEO EN CHILE ALCANZA 11,2% | Este martes el INE informó que la tasa de desempleo en el país registró una subida de 4 puntos porcentuales durante el trimestre marzo-mayo de 2020.

Con esto, Chile alcanzó el mayor nivel de desempleo en 16 años, con 11,2%

#Tarapacá ⬇️ https://t.co/24MRLd9jLk"
98,2020-06-30,"#ClassInforma #30Jun | El Instituto Nacional de Estadísticas (INE) informó este martes que la pandemia del coronavirus llevó al desempleo en #Chile hasta 11,2 %, en el trimestre móvil marzo-mayo.

La tasa de… https://t.co/LlLwjKYWI0"
99,2020-06-30,"Y como apoyamos a nuestros patriotas ???🙄🙄🙄🤔🤔Coronavirus eleva tasa de desempleo en Chile al 11,2% en trimestre a mayo - Infobae https://t.co/PoDuKpl6I0"
100,2020-06-30,"Desempleo en Chile escala hasta el 11,2 % en mayo https://t.co/YMknwm0tc5 #unionradio https://t.co/HnfaZfT4nL"
101,2020-06-30,"Desempleo en Chile escala a su mayor cifra en una década con 11,2% en mayo https://t.co/vnCEiIokH0."
102,2020-06-30,"En #MinutoComex revisa el desempleo en #Chile y la alza en la exportación de quinua en #Perú. Tratado entre México, Estados Unidos y Canadá (T-Mec). El COVID-19 deja en números rojos en #Ecuador.  #Economía #colombiana caerá fuertemente por el Covid-19. https://t.co/Wmi4w53fnm"
103,2020-06-30,"@pepe_auth Oiga Don Pepe, que le importa a ud. Lo que hace Israel, preocúpese de lo qué pasa en Chile: desempleo de 11,2 %, pensiones miserables, bajar  la grosera dieta parlamentaria, ayudar a las miles de Pymes, etc."
104,2020-06-30,"Desempleo en Chile llega al 11,2 por ciento en mayo, la cifra más alta en 16 años  https://t.co/tPP6ANumPu"
105,2020-06-30,"2️⃣ Los llamados desde diversos sectores comienzan a resonar para este 2 y 3 de julio, para protestar contra este gobierno criminal, por #FueraPiñera y por un ¡Paro Nacional Ya!

Más info en 👇
 https://t.co/lcQi72Xlb9"
106,2020-06-30,"1️⃣ #Desempleo Durante esta mañana el Instituto Nacional de Estadísticas informó que la tasa de desempleo llegó a 11,2% en el trimestre marzo-mayo con casi un millón de cesantes y con alrededor de setecientos trabajadores suspendidos. ¡Que la crisis no la paguen los trabajadores! https://t.co/ENp7AXgONt"
107,2020-06-30,"Ineficiencia del @DptoExtranjeria, + d 17 mes,esperando por respuesta a una solicitud de permanencia. Pautado para 3 meses. @sebastianpinera @ChileAtiende @PDI_CHILE @Senado_Chile @Camara_cl. 3 años trabajando sin parar, en Proy. d envergadura para Chile y generando empleo"
108,2020-06-30,"Las proyecciones más preocupantes en materia de desempleo producto de la pandemia se están haciendo realidad, porque este martes, el INE informó que en el trimestre marzo-mayo de 2020 la tasa de desocupación alcanzó 11,2%.
https://t.co/JYZbiB4SCP"
109,2020-06-30,"Desempleo en Chile alcanzó el 11,2% en período marzo-mayo [VIDEO] https://t.co/ipUr89JOsm https://t.co/RPWTY2tNCb"
110,2020-06-30,"El ministro de salud de Chile, Enrique Paris, criticó al presidente del país, Sebastián Piñera, por no dar el ejemplo con sus acciones durante la pandemia 😷 https://t.co/RcYNy1o2TM"
111,2020-06-30,@ipoduje Un empleo muy mal remunerado. Ojo el 70 % del empleo en Chile es informal
112,2020-06-30,"La tasa de desocupación de la Región de Antofagasta llegó a 13,2% para el trimestre mayo-marzo de 2020, con un aumento de 2,1 puntos porcentuales respecto al periodo anterior y de 4,1 pp por sobre lo registrado en el 2019.

https://t.co/HeZEEgRxDn"
113,2020-06-30,"La tasa de desempleo ascendió en Chile al 11,2%, el nivel más alto en 10 años https://t.co/ag2HlprgNm"
114,2020-06-30,"La tasa de desempleo ascendió en Chile al 11,2%, el nivel más alto en 10 años https://t.co/PFZVMAblF6"
115,2020-06-30,"Chile registra alza histórica en la tasa de desempleo con 11,2% en el trimestre a mayo https://t.co/4Z5xYfya5M https://t.co/rDzd9kpaBy"
116,2020-06-30,"Coronavirus eleva tasa de desempleo en Chile al 11,2% en trimestre a mayo https://t.co/8XwiFcb8nA"
117,2020-06-30,"Coronavirus eleva tasa de desempleo en Chile al 11,2% en trimestre a mayo https://t.co/dRR49DC5LK"
118,2020-06-30,"Si hoy hay un 11% de Cesantes en Chile, cuando se les termine el seguro de desempleo a muchas personas, la cifra se disparara a un 20%."
119,2020-06-30,"Desempleo en Chile ESCALA al 11,2% en trimestre a mayo https://t.co/nSZlh7IbTI"
120,2020-06-30,"🔴 Desempleo alcanzó 11,2%💲Que la crisis la paguen los ricos 🚫 ¡no las y los trabajadores! 📍 Fuente: Encuesta Nacional de Empleo de @INE_Chile 👉https://t.co/r1EiCzAkgS https://t.co/VIqiBi7fmV"
121,2020-06-30,"El gobierno ! Es el más. Weon qué tenemos,  están hablando de la caída. Del desempleo , 11,02,%  Si en. Marzo dejó medio chile. Cesante,    El gran culpable, es . Piñera enterró la fuente laboral."
123,2020-06-30,"Ahora la #CUT reclama por el desempleo,pero cuando destruian miles de fuentes de trabajo en #Chile hace unos meses atras, celebraban. https://t.co/VhIYj69lj6"
124,2020-06-30,"Desempleo en Chile alcanzó el 11,2% en período marzo-mayo [VIDEO] https://t.co/tfDQGT9LGi https://t.co/FgUOhIoOtj"
125,2020-06-30,"El desempleo en Chile trepa al 11,2% durante la pandemia https://t.co/A9dSyBs3fn"
126,2020-06-30,Desempleo en Chile llega a un histórico 11% en plena crisis de SARSCoV2-COViD19 https://t.co/j76bzhPgby https://t.co/cPxEigT3Qj
127,2020-06-30,"El desempleo en Chile trepa al 11,2% durante la pandemia https://t.co/T8xkmjDQr1"
128,2020-06-30,"@gabrielboric Te equivocas Gabriel, lo primero es hacer leyes que beneficien a quienes te eligieron y NO cocinar leyes en beneficio de los dueños de chile, como por ejemplo ""ley de protección de empleo"""
129,2020-06-30,"El Instituto Nacional de Estadísticas (INE) informó que la Encuesta Nacional de Empleo (ENE) reveló que el desempleo llegó a un 11,2% en el trimestre móvil marzo-mayo.
https://t.co/f52wgCx0ki"
130,2020-06-30,"#periodismovivo  La tasa de desempleo ascendió en Chile al 11,2%, el nivel más alto en 10 años https://t.co/4hDagobhVU"
131,2020-06-30,"La Encuesta Nacional de Empleo (ENE) del @INE_Chile estableció que la tasa de desocupación en el trimestre marzo-mayo de 2020 alcanzó 11,2% a nivel nacional, es decir, casi un millón de personas cesantes.

https://t.co/aIA4m7JsqC"
132,2020-06-30,"La tasa de desempleo ascendió en Chile al 11,2%, el nivel más alto en 10 años https://t.co/MbeudH76W0"
133,2020-06-30,"11,2% de desempleo en Chile.
Cifra más alta desde el 2010.
¿La Cut ya contrato a los zurdos me imagino? 
¿A no?
Bueh, a esperar la cajita del @GobiernodeChile entonces, porque de ""mecheros"" ya no pueden trabajar."
134,2020-06-30,"@pepe_auth @DrEnriqueParis me parece q chile no les interesa nada ...
preocupados por el permiso del presidente para ir a comprar mientras 
- desempleo 
- deuda del país 
- proyectos inconstitucionales 
- futuro de Chile 
- sueldos vergonzosos de Uds 
- ignorancia de los parlamentarios 
Naaaa el permiso !"
135,2020-06-30,"La tasa de desempleo ascendió en Chile al 11,2%, el nivel más alto en 10 años https://t.co/OUfPxGpzbx"
136,2020-06-30,"La tasa de desempleo ascendió en Chile al 11,2%, el nivel más alto en 10 años https://t.co/0tIggf4XLT"
