,date,text
10,2020-07-18,@Joaquin_Va @Sembradoresdefu @RafaCigarruista @AMP_Panama @ogaruz11 @Cesargarzon30 @maltez82 @MariferLoaiza11 @JJRAMIREZP @lencoescude @luisrafaelcruzv @lunabarahona @lindabran1 @camaramaritima @FlorTorrijos @chagtorrijos @PanamaMaritima @MaritimeLogisti @maritimoport @LUCIANO2565 @iahalman @JAlvara23696550 @ovallarino El sector marítimo es una de las mejores alternativas para levantar la economía y brindarle una solución de empleo a muchos panameños que lo necesitan. Las economías azules para países como el nuestro nos brindan una ventaja divina (Dios) debemos esforzarnos y dar  lo mejor.
11,2020-07-18,"@AMP_Panama Estoy de acuerdo que gente tengan empleo digno, por este motivo les tengo algunas sugerencias para que se tomen en cuenta la gente de mar de aguas nacionales, al parecer sólo toman en cuenta las desiciónes tomadas en la AMP y la opinión de alguien que no es funcionario es nula."
12,2020-07-18,"@EnriquePenalosa Señor Peñaloza parece haber olvidado mirar la taza de desempleo de Panamá, Nicaragua, Salvador Venezuela"
13,2020-07-18,@AMP_Panama De que empleo hablan ustedes si bien saben que Vielka arosemena tiene la AMP como si fuera de su propiedad. Solo piensa en su futura candidatura en el 4-1 y el sr @norielarauz1976 no hace nada. @NitoCortizo debe cambiar lo que no sirve en la AMP.
14,2020-07-18,"@radiopanama El virus ya está regado en cada ciudad y cada barriada de Panamá .  Abrir @tocumenaero no va a traer más. Mantenerlo cerrado sí trae más desempleo, quiebras, y todo tipo de pérdidas incalculables q nos costarán duro por años.  Esto es demagogia para decir que están haciendo algo."
15,2020-07-18,"@tocumenaero El virus ya está regado en cada ciudad y cada barriada de Panamá .  Abrir @tocumenaero no va a traer más. Mantenerlo cerrado sí trae más desempleo, quiebras, y todo tipo de pérdidas incalculables q nos costarán duro por años.  Esto es demagogia para decir que están haciendo algo."
16,2020-07-18,"Uds saben si muchas personas en Panama fuesen open mind y supieran reconocer sus emociones, miedos y carencias cual fuese el empleo mejor pagado? Ser psicólogo o psiquiatra..."
17,2020-07-18,"@hdacostac @billmarl93 @juanrallo Rallo es de esos que te dicen que el que se compró un chalet con una hipoteca a 30 años, es muy malo y el que se lo compró a nombre de una sociedad con domicilio en Panamá, es un emprendedor que crea empleo.

Somos pocos y nos conocemos mucho"
18,2020-07-18,"@Afrodita717273 @Tipo_del_79 @pablolbertario @PabloIglesias Si los ciudadanos tienen para comprar pan lo compran, si no tienen no compran y cierran la panadería y se destruye empleo. Cuando el dinero se lo llevan los que tienen de sobra, se va para Panamá y la panadería se queda cerrada"
19,2020-07-18,@krlosHernam @tvnnoticias Ok el dia que alguien se muera lo hacemos. Pero por mientras aqui en Panamá ya hay gente muriendo de hambre por falta de empleo.
20,2020-07-18,Lo que debes saber del proyecto de ley sobre protección al empleo en Panamá https://t.co/JOeQzOsE2q a través de @tvnnoticias
21,2020-07-17,@AMP_Panama @SertvNoticias @TReporta @nexnoticias @tvnnoticias @prensacom @EstrellaOnline Me alegra siempre que esas oportunidades de empleo sean solo para el panameño. Porque de una estan los foráneos lambones y pidiendo 0.95 céntimos de dólar cuando el panameño merece un jornal dignó. Empleos para el panameño. Desigualdad NO más
22,2020-07-17,Lo que debes saber del proyecto de ley sobre protección al empleo en Panamá https://t.co/s2G8wuJ7Kt a través de @tvnnoticias
23,2020-07-17,"@IvnErnestoPrez1 @elheiter @Entfremmmdung Totalmente deacuerdo. Sí agarraran toda esa fuerza y ese sentimiento de ofendididos y nos unieramos como panameños contra todo lo que está ocurriendo; corrupción, hambre y desempleo otro gallo cantaría. No tenemos tiempo que perder; enfoquemonos Panamá."
24,2020-07-17,"@AMP_Panama @SertvNoticias @TReporta @nexnoticias @tvnnoticias @prensacom @EstrellaOnline Nunca vi ninguna convocatoria para optar a plazas de empleo en el astillero, seria bueno que si requieren mas mano de obra, que hagan una convicatoria en medios."
25,2020-07-17,"Convergencia Sindical alerta que el Proyecto de Ley también promueve el desempleo porque aumentaría la cantidad de horas extras que puede laborar un trabajador o trabajadora, de 9 horas a 16 horas extraordinarias por semana.Con lo cual las empresas necesitarían aún menos personas"
26,2020-07-17,"El engañoso Proyecto para la ""protección del empleo"", también elimina la diferencia del recargo según el horario de la jornada, que es de 25% en la diurna, 50% en la jornada mixta y 75% en la nocturna, uniformando y limitando todas a un recargo solo de 25%
https://t.co/Ry2EuRBw1x"
27,2020-07-17,"REACCIÓN | La CGTP rechaza proyecto de Ley temporal para la protección del empleo
https://t.co/6Fzf2LIfq6 https://t.co/ToYG69cnOa"
28,2020-07-17,"@weiasecas Que belleza como trabajan allá. Hay obras significativas que dan pleno empleo a sus habitantes. En Panamá un Gobierno hace Mega Obras ligadas a escándalos de corrupción, y el Gobierno que sigue las paraliza, para negociar beneficios con los Corruptos. En China no hay ODEBRECHT."
29,2020-07-17,@ChitreanoSoy @MitradelPma @MICIPMA @Mef_Pma @villafranca_p @martamartinelli @DianaMartans @CordobaRomulo @Alejo507Wc Este es el mejor momento para definir una situación real de trabajo en panamá.  El INEC en forma directa debe estar trabajando armónicamente con MITRADEL en el tema de empleo.  Para que evolucione la economía debemos ser constantes.
30,2020-07-17,"Panamá 1000 Fallecidos, mas desempleo y menos soluciones."
31,2020-07-17,Lo que debes saber del proyecto de ley sobre protección al empleo en Panamá. Más en https://t.co/vItXpdkh15 #NoticiasTVN https://t.co/UMkDXQPkll
32,2020-07-17,"Esta reapertura según nos dice Salvatore Natoli, Presidente del Grupo Natoli, se convierte en un ahorro en sus costos operativos al tiempo que han brindado nuevamente empleo a trabajadores que se mantenían cesantes en #Panama.  @AMP_Panama #AstilleroDeBalboa #reparacion #naval https://t.co/QbNZbENlKj"
33,2020-07-17,"Meditando y reflexionando ...

#Panama 
#reflexion 
#pandemia 
#desigualdad 
#brechasocial
#Educación 
#coronavirus
#muerte
#Desempleo
#Corrupción 
#leyesambientales
#bewisychumerris 
#Crisis https://t.co/NehvANDT1c"
34,2020-07-17,Lo que debes saber del proyecto de ley sobre protección al empleo en Panamá https://t.co/98tVfi4BO0 a través de @tvnnoticias
35,2020-07-17,"Aquí y ahora el Live con la entrevista a la Directora Nacional de Puertos @AMP_Panama abriendo nuevas plazas de empleo con la reapertura del Astillero de Balboa y su impacto en el ingreso fresco de divisas, suplidores y como complemento al tráfico marítimo por el Canal... Sigue 2 https://t.co/pmjkZE82ct"
36,2020-07-17,"En #Panamá, el proyecto de ley que crea el régimen #EMMA para el establecimiento de multinacionales de servicios de manufactura ha sido presentado por el @MICIPMA 📍📝

Éste pretende mantener y atraer #inversión, #empleo, y la transferencia de conocimiento y #tecnología 💼📡"
37,2020-07-17,"He reflexionado que en panamá hay 400 mil personas sin empleo , que 100 $ no alcanzan, que han desmantelado al país en 4 meses, que no tienen plan , ni respuestas claras ni nada . Dios bendiga a Panamá ."
38,2020-07-16,"@TReporta Si en Panamá esta el 75% sin empleo y de los poquito q quedan estos ineptos se los van a dar a extrangeros, no tengo nada contra ellos pero en mi casa primero come mi familia, si me alcanza soy bondadoso y comparto con el projimo, de menos no"
39,2020-07-16,EMPLEO  | Este jueves el Ministerio de Trabajo y Desarrollo Laboral (Mitradel) de Panamá dio a conocer que en el país se han reactivado un total de 30 mil 282 contratos laborales. https://t.co/wBHjcxxufz https://t.co/Mz3ZUuiUaA
40,2020-07-16,"@NitoCortizo El problema eres tú por egoísta por no actuar de manera temprana. Una sola cuarentena 1 mes y que todo Panamá realizará sus compras con 600.00 aprox. de vale digital. Menos contagios , menor índice de muerte y lo importante menos desempleo."
41,2020-07-16,"¡Si hay buenas noticias! Nos es grato resaltar la creación de 300 nuevas plazas de empleo y ver al Gobierno Nacional apostar al mar, hoy se dio la apertura del Astillero de Balboa y mañana a las 7am estará con nosotros la Directora Nacional de Puertos, Flor Pitty @AMP_Panama https://t.co/3BIY5GjbgS"
42,2020-07-16,@guason_cortizo @laonetwo507 @Uber_Panama Soy Panameño y un comentario de estos me hace pensar que el presidente y el gobierno corrupto que tenemos son por personas como tú! Ahora el margen de empleo qué hay es de restaurantes de extranjeros! Hay que estudiar para emitir opiniones! Besos
43,2020-07-16,"¡Basta ya!
🔴1,000 (mil) MUERTOS💀.
🔴50MIL contagiados😤😷.
🔴violacion a los derechos laborales🔨👷.
🔴Hambre,pobreza y desempleo😢.#JusticiaParaLosPobres #CuarentenaSinHambre #NoReformasLaborales #coronavirus en #Panama https://t.co/YLloBNy2uN"
44,2020-07-16,"Hoy el #AstilleroDeBalboa recibió la primera embarcación para su reparación en el dique 2. El barco atunero #MVTaurusTuna, dando paso a la generación de empleo para cientos de panameños. @AMP_Panama @norielarauz1976 Pronto la nota en @HUB_PANAMA https://t.co/ca8q2txxu9"
45,2020-07-16,"Será que nuestros hermanos Ticos tendrán que venir a buscar trabajo en dólares a Panamá ?

El desempleo en Costa Rica alcanzó 20,1% para el trimestre de marzo a mayo, el más alto que ha registrado el país."
46,2020-07-16,"Compañeras y compañeros: Aquí el texto del ante proyecto de ley mal llamado ""Para la protección del empleo"" presentado por el Ejecutivo a la @asambleapa, donde se disminuyen los recargos por laborar en jornadas extraordinarias, días feriados, duelo y fiesta nacional, entre otras: https://t.co/Mc1e1GEimp"
47,2020-07-16,"uno de los países más pequeños del mundo. Siguiendo con los números,en los países vecinos, Guatemala y Panamá no se llegaba a esta altísima tasa de desempleo, mientras que en Costa Rica ya se superaba la tasa de desempleo de la Argentina misma! Es decir, que esta recesión"
48,2020-07-16,"Desde antes del #COVID19, teníamos reducción del 12% de permisos de ocupación en Panamá, San Miguelito, Arraiján y La Chorrera. Por otro lado, hemos solicitado el seguro de desempleo: Elisa Suárez. #NoticiasAM"
49,2020-07-16,"En Panamá se estima que la tasa de desempleo pase de un 7.1% a un 20% este año, producto de la difícil situación económica que atraviesan varias empresas. #EconomíaPA https://t.co/8KYSAJcCHS"
50,2020-07-16,"@NitoCortizo La gente de Panamá Oeste vive en caos, sin empleo, sin comida y las juntas comunales, se limpian las manos"
51,2020-07-15,@easvat Después d todo el daño q Le an hecho a mucha gente en panama 🇵🇦 quebraron cientos d negocios sin contar los miles d empleo y hogares q destruyeron estos varelistas🕎sin contar el daño q Le hicieron a waked como a muchos empresarios abusando del poder ahora tienen miedo del patras
52,2020-07-15,"Ellos son directamente responsables de la pérdida de miles de vidas, el desempleo de 350.000 personas, el cierre de 40.000 empresas, la pérdida de $13.000.000.000 y el colapso total del sistema sanitario de la República de Panamá, vamos hasta las últimas consecuencias VAN A PAGAR"
53,2020-07-15,"Yo me compraré unas galletas de M&amp;M mañana 😬 gracias al desempleo en PANAMÁ @NitoCortizo  tuve que abandonar el sueño de la casa, pero estoy seguro que vendrán mejores oportunidades que construiré... y tengo 21 años recién cumplidos https://t.co/XHgNwn7cRz"
54,2020-07-15,Fighting Stigma : Cepal: economía panameña caerá 6.5% y la pobreza aumentará: Cepal: economía panameña caerá 6.5% y la pobreza aumentará. En Panamá se estima que la tasa de desempleo pase de un 7.1% a un 20 ... https://t.co/FQEH9owLiH
55,2020-07-15,@NitoCortizo Entonces déjelos trabajar que Panama se está hundiendo en el desempleo
56,2020-07-15,"Cepal pronostica derrumbe de la economía por Pandemia. #Panamá, tendrá un PBI (suma de todos los bienes y servicios finales que produce un país) de -6,5%. Pobreza extrema se incrementará, sobretodo en las mujeres, se afectará el consumo y se dispara el desempleo. @criticaenlinea"
57,2020-07-15,"@linaresfulo El emprendimiento en Panama no es valorado, reconocido ni financiado, aquí se confunde  con el auto empleo y los negocios de subsistencia. El emprendimiento lleva un desarrollo y un know how totalmente diferente, que debería ser apoyado ya que es generador de riqueza."
58,2020-07-15,"COMUNICADO: Proyecto de ley “para la protección del empleo”, arranca derechos económicos a la clase trabajadora
@CS_Panama @MitradelPma #EntérateComunicado  
https://t.co/n2IVZ7oxny https://t.co/PjtaaBu1Ov"
59,2020-07-15,"@NitoCortizo Debe buscarbla manera que Panamá sea atractivo para las multinacionales.. Crear incentivos para  el turismo.. No solo es préstamos.. Existe muchas fórmulas para la creación de empleo....
Utilice ejemplos de países que levantaron la economía y mejore esas ideas."
60,2020-07-15,"Domingo Latorraca menciona que la inversión extranjera directa es fundamental para generar empleo y es fundamental que el inversionista que está en Panamá sienta que hay coherencia y experiencia en las decisiones que se tomen. #CaféLP #LaPrensaSecuestrada 
https://t.co/puNOa4Iokr"
61,2020-07-15,@z101digital @josetomasperezv @PLDenlinea Somos muchos los dirigentes de bases que nos mantuvieron engañados con una promesa de empleo en RD y en el servicio exterior seccional pld Panamá
62,2020-07-14,"@Diego_Molano @infopresidencia @ACRegiones @urnadecristal @jrestrp @AlcaldiadeMed @alcaldiabquilla @AlcaldiaDeCali @AlcaldiaCTG @ViceColombia @MinInterior Y por qué no más vale le pedimos acompañamiento a SarAngulo y otros bancos que desde 2007 han enviado 40% de OFDI a Bermuda, BVI, Cayman Islands y Panamá y que traigan esos recursos a Colombia, incrementen DA, m y  vcon Banrep en subsidios desempleo eg Canadá
 #PorLaEconomia  #"
63,2020-07-14,"Comunicado: Proyecto de ley arranca derechos económicos a la clase trabajadora
Convergencia Sindical rechaza el Proyecto que engañosamente se denominó “Para la Protección del Empleo” que modifica el Código de Trabajo y afecta principios de los derechos de la clase trabajadora (1) https://t.co/ocNtibwr6a"
64,2020-07-14,"Generar empleo según Panamá : Decir que el código de trabajo es obsoleto para  modificarlo y con ello beneficiar solo a empresarios

Generar empleo según Uruguay: https://t.co/fwQkXxKAWE"
65,2020-07-14,"Y los pobres empresarios de las autopistas!? 
Quién va a generar el empleo en Panamá!? https://t.co/QnWUUhZkik"
66,2020-07-14,"@EconoCabreado @ElSaltoDiario Pero es que si lo piensas, los países con mayores tasas de empleo y calidad de vida tienen baja fiscalidad para las empresas. No digo convertir a España en Panamá, pero sí imitar las políticas de Irlanda, Estonia, PPBB, Australia o Nueva Zelanda, por poner algunos ejemplos."
67,2020-07-14,"@Richard_Morales Primero veamos cuántas empresas quedan luego de la pandemia.. quizás entan pensando  en regular a miles de empresas y terminan siendo cientos.

Pensemos en acciones que atraigan inversión y fomenten el empleo en Panama. Un abrazo"
68,2020-07-14,"@Richard_Morales De igual manera debes conocer que las Pymes son las mayores generadoras de empleo en panama. Imponer salarios u horarios sin conocer la realidad de cada comercio es una muestra de arrogancia. Te recomiendo ""La fatal arrogancia de Hayek""."
69,2020-07-14,"@Denuncias_C3 Eso, estoy sorprendida, la gente aqui en Panama es deeeeemasiado aguantadora, lo importante es ... porque? Lo que sea, debe ser mas importante q aguantar hambre, perder empleo, derechos humanos, constitucionales y libertades!!! 🤔🤔🤔"
70,2020-07-14,"No hay empleo en Panamá
No hay plata 
No hay empleo en Panamá 
No hay plata 
No hay empleo en Panamá
No hay plata 
No hay empleo en Panamá 
No hay plata https://t.co/YRE19cgTWl"
71,2020-07-14,Presentan proyecto para protección de empleo en empresas afectadas por el COVID19 en Panamá https://t.co/9gJ43npvKS
72,2020-07-14,"La POBREZA EXTREMA se dispara

10 MILLONES entrarán a ella este año (UNAM)

Son quienes perdieron su empleo o su negocio

AMLO lo dijo: “si quiebran, que quiebren”

Esa indolencia arrojará a más mexicanos a la miseria que TODA LA POBLACIÓN de : Honduras, Salvador, C Rica o Panamá"
73,2020-07-14,"☑️El Ministerio de Trabajo y Desarrollo Laboral presentó a la Asamblea Nacional el Proyecto de Ley para protección de empleo en Panamá.

En los #titulares de hoy Martes 14 de julio en #RadioGrafía con @HugoFamania a las 7:30 am"
74,2020-07-13,Presentan proyecto para protección de empleo en empresas afectadas por el COVID-19 en Panamá https://t.co/P6lzUoYfdo https://t.co/qByHF2Qq7H
75,2020-07-13,Eso que la oposición raquítica de Nicaragua denomina crisis migratoria en alusión a personas que provienen de Panamá no es más que la falta de empleo por la cuarentena obligatoria impuesta por ese país al obrero. No vengan a culpar  gobierno de Nicaragua por lo que otros hacen.
76,2020-07-13,VÍDEO| Tejada explica proyecto para la protección de empleo en empresas afectadas por COVID-19 https://t.co/UtcZ7YWEGP #Panamá https://t.co/Q1maOh3lU5
77,2020-07-13,"Me escribió una profesora de mi antiguo empleo en la escuela, en Panamá, para saber como estaba.

Lo curioso de esa amistad, es que ella literal era la profesora más amargada de la escuela, y 2 meses antes de irse, nos convertimos en panas.

Que bien se sintió."
78,2020-07-13,"@KarmenzitaBroce @antonima_org Quiere hablar de la OIT? El grueso de recomendaciones a Panamá en el último quinquenio han estado orientadas a que el Estado, y por ende los empresarios, garanticen empleo digno. El organismo reconoce las profundas deficiencias del mercado de trabajo panameño en ese sentido."
79,2020-07-13,"EMPLEO | Mitradel promulga decreto sobre reducción de la jornada de trabajo https://t.co/HktB9hG5De

#ESHechos #Mitradel #Panamá https://t.co/h3cLH1yGgh"
80,2020-07-13,"""Con esta reapertura gradual, podríamos estar hablando de 300 a 500 plazas de empleos, pero en su fase completa genera mucho empleo y más cuando los tres buques estén trabajando en su totalidad"", explica @norielarauz1976. #EsCuestiónDeLey #COVID19 @radiopanama @AMP_Panama https://t.co/80igDSif9A"
81,2020-07-13,"#Panamá 🇵🇦 |El Ministerio de Comercio e Industrias (MICI) propone el proyecto de ley para el establecimiento del régimen especial de Empresas Multinacionales de Manufactura (EMMA), cuyo objetivo es atraer la inversión al país y fomentar el empleo."
82,2020-07-13,"✅Panamá, país latinoamericano con más casos Covid-19 por habitantes.

✅Jueza se declara impedida para decidir en caso Martinelli sobre Caja de Ahorros.

✅Mitradel presenta Proyecto de Ley sobre protección de empleo.

Éstas y otras noticias🔝en #ECONews con @ValeGMaduro 8pm. https://t.co/SJ0VR6Wimq"
83,2020-07-13,@AMP_Panama Hola me podrían informar como se puede aplicar para una plaza de empleo tengo experiencia en  seguridad industrial con empresas contactistas del canal de Panamá .  Experiencia en pintura
84,2020-07-13,Presentan proyecto para protección de empleo en empresas afectadas por el COVID-19 en Panamá https://t.co/jaKQQl1IBk
85,2020-07-13,Presentan proyecto para protección de empleo en empresas afectadas por el COVID-19 en #Panamá https://t.co/PIGikET6I5
86,2020-07-13,Presentan proyecto para protección de empleo en empresas afectadas por el COVID-19 en #Panamá https://t.co/01SQ6wqTgf https://t.co/kH02rgiikf
87,2020-07-13,"La ministra del @MitradelPma presentó al Pleno de la @asambleapa, un proyecto de ley que establece medidas para proteger el empleo en las empresas afectadas por el COVID-19 en Panamá y a los trabajadores con contratos suspendidos hasta el 31 de diciembre de 2020. #TReporta https://t.co/79AZbsX7Ib"
88,2020-07-13,"Se dieron cuenta que un empleo no basta que nada es seguro en esta vida, ni titulos ni los puestos más altos en una empresa, gracias a todo esto nacieron muchos emprendedores que hacian falta en Panamá."
89,2020-07-13,"Presentarán ante la @asambleapa un proyecto de ley sobre la protección del empleo en Panamá, la Ministra del @MitradelPma, brindó detalles del tema. ""Este proyecto establece la prórroga de la suspensión de los contratos hasta el 31 de diciembre de 2020"", dijo. #TReporta https://t.co/naCeVr5ygf"
90,2020-07-13,"Bueno señores, los que tienen trabajo denle gracias a dios y pidanle que los mantenga así hasta el 31 de diciembre, que triste como ha golpeado la pandemia a panama pero más triste son las acciones de este gobierno prd, vamos a llegar al índice de desempleo post dictadura. https://t.co/MGaCTmUGe6"
91,2020-07-13,"""Queremos un nuevo régimen que cree un nuevo sector económico que brinde oportunidades de empleo y nosotros tenemos todo para invitar a empresas multinacionales a que monten plantas de producción en Panamá y los productos sean llevados a Latinoamérica"", Ramón Martínez #NoticiasAM"
92,2020-07-13,"@johanajaen Las personas como usted son las que siembran discordia  y división con esos pensamientos de odio, en Panamá existen muchos médicos panameños sin empleo, si los contratan a todos, créame que no nos quedara una sola plaza vacante."
93,2020-07-13,"No es que ellos vengan a quitarle las plazas de empleo a ningún médico en Panamá, simplemente vendrían a ayudar con la experiencia que ya tienen y también a darle un respiro a todo el personal de salud. Me pareciera cool, para ver si se logra controlar el brote porque estoy harta"
94,2020-07-12,Igualito que #Panamá mientras funcionarios todavía cobra altos salarios hay personas que no cobran ni un centavo hace meses por la genial suspensión del @MitradelPma tienen a la gente con el cuento de cuidador empleo y es una falacia https://t.co/TRsuVb1EO6
95,2020-07-12,"@presidenciapma @NitoCortizo Yo sin empleo y ustedes pensando en contratar medicos extranjeros, o en Panama no suficientes medicos!!!!?"
96,2020-07-12,"@youseeherrera Esa población tiene energía, educación preescolar, salud, empleo y la mayor titulación de tierra hecha en Panamá. El resentimiento no te llevará nunca a ser mejor."
97,2020-07-12,"📢 ¡#Empleo en Ciudad de Panamá, 🇵🇦!

La embajada @UKinPanama 🇬🇧 🇵🇦 abrió un llamado para incorporar a su equipo a un/a PRO CONSUL/CONSULAR OFFICER.

⌛️ El plazo máximo para presentar aplicaciones vence el 26/jul 🔚

Por más información ⬇ ⬇ ⬇ https://t.co/6ryZfCDZKV"
98,2020-07-12,"GIT deploy - TRABAJAR EN CASA PANAMA. Experto deploy y elaboración de documentación técnica
Empleos y Trabajo &gt; Ofertas de Empleo ó Trabajo - Todo el País. +Info: --&gt; https://t.co/L9Uxt6OTZt"
99,2020-07-12,La próxima semana se presentará a la Asamblea Nacional el #proyecto de #Ley de protección… https://t.co/jHOlYzz6sS
100,2020-07-12,"@gazyw @HJSANTOSRUDAS Aumento el desempleo, dejo un pais en bancarrota, en todas las instituciones corrupcion, compras de magistrados, fiscales, periodistas, y asi vemos medios q le tapan todo, pero q podemos esperar, si unos de los medios esta un evasor, pueblo Panama somos todos, el pueblo somos mas"
101,2020-07-12,"Dice Guillermo Lasso tener listo plan económico para ejecutarlo en 100 minutos !!!
No menciona bajar tasas de interés que en 🇪🇨 es 10%( Panamá 🇵🇦 7%) 
Tampoco dice como atraer inversiones masivas para dar empleo a 5 millones en desempleo ! 
Espero ahora que lo exprese pronto . https://t.co/sjh89C2qvE"
102,2020-07-12,@RonyVargasV @rmartinelli En panamá nunca hubo cuarentena.  Por 15 días el país no se va a desmoronar.. Gente que no quiere cuarentena son esos que están trabajando y que tienen como sobrevivir. Que hay de nosotros que no tenemos empleo @NitoCortizo
103,2020-07-12,"Dolibarr ERP/CRM - Programadores freelance PANAMA. Necesitamos un experto programador Dolibarr con experiencia no menor de 1 año
Empleos y Trabajo &gt; Ofertas de Empleo ó Trabajo - Todo el País. +Info: --&gt; https://t.co/Od4i4Es9iJ"
104,2020-07-12,Abrió #Dismey !!!! 🙌🏻 y luego me acuerdo q tenemos pais por cárcel ... impedimentos de salida .... y casa por cárcel ... eso sin mencionar q muchos no tienen trabajo y el desempleo en panamá está por las nubes ....
105,2020-07-12,@OscarDLeon Hola. Feliz cumpleaños primeramente. Super fanática tuya. Y quería solicitarle si conoces en Panamá quien pudiera darme empleo  Por favor . Lo necesito. Limpieza. Cuidar niños.  Adultos mayores. Etc. En Venezuela era trabajadora social. Aquí no soy nadie. Ayúdame
106,2020-07-12,@vallarinopanama @delmiroquiroga Da Mucho Dolor y Tristeza Ver Como Panama Se Ahoga En Una Pandemia Hospitales Colapsados Panameños Muriendo a Diario La Economía por El Pisó la Delincuencia El Desempleo La Corrupción y TReporta y TVN Preocupados por los Hermanos Martineli en Guatemala.
107,2020-07-12,@edwardth2686 @FelicianoAmagu3 @ZulayRL La forma en que se expresa es xenofobia.porque no lo hacen con los de plata los que generan empleo millonarios extranjeros. Preguntese que sería de Panamá sin extranjeros. Que sería de el centro bancario zona libre. Etc. Investigué. Es xenofobia selectiva a los de pocos recursos.
108,2020-07-11,"@AlvaroAlvaradoC Lastimosamente es el Panamá de siempre donde el.poder economico pesa mas que cualquier otra cosa, en este caso la.salud, se entiende que hay un alto índice de desempleo, pero habra menos gente para regresar a laborar si el contagio sigue como va"
109,2020-07-11,"@harryholam @jcmenacho93 @AlvaroAlvaradoC Esto se les escapó de las manos al Minsa...y sigue un Presidente sin aparecer esto es grave, ya estamos en boca de todo el mundo, preguntando que pasa en Panamá....por favor señores reaccionen hay hambre, dolor, desempleo y tristeza en muchas familias por sus muertos.."
110,2020-07-11,"LP y sus periodistas ""investigativos"" enlodaron el nombre el Panamá sugiriendo ""Panama Papers"" para el escándalo q destruyó nuestro Centro Bancario y q quebró a varias Firmas de Abogados provocando el desempleo de miles de panameños. @PerezBalladares"
111,2020-07-11,@JDVasquezGut  no sólo eres la voz de San Miguelito también de todo Panamá y @ZulayRL ya esto no se aguanta más @NitoCortizo no hace nada para salir de esta crisis cada día más estamos peor sin empleo a punto de dejar los estudios universitarios y el pueblo cn hambre.#malgobierno
112,2020-07-11,El mundo regresa poco a poco a la normalidad y Panama sigue con la anormalidad de la cuarentena. Abran la economia ya antes de que acaben de destruir lo que todavia queda. Perdemos competitividad y las empresas que dan empleo tienen opciones para establecerse en otros paises.
113,2020-07-11,"@Oflores10 @MiDiarioPanama La apertura del bloque 1 y 2 era para activar un poco la economía pero no ha sido suficiente. Realmente si hubo cuarentena, porque se suspende miles de contratos laborales causando mucho desempleo.

Que la gente violaba la cuarentena, no significa que no hubo cuarentena en Panamá"
0,2020-07-06,"300 MIL SIN EMPLEO

En Panamá, economistas afirman que la tasa desempleo podría llegar al 15% al fin de año, lo que significa que entre 250 mil y 300 mil personas perderían sus puestos de trabajo debido a la pandemia del Coronavirus Pfff"
1,2020-07-06,Empresas que se instalarán en nuestro país impactarán positivamente con nuevas plazas de empleo. https://t.co/YiTv7iGAa4
