,date,text
14,2020-07-19,"@AnderssonBoscan El problema  de Ecuador no se resuelve con manifestaciones de culto, es economico, de empleo, de justicia, debió pedir la libertad a Glas, no a la persecución polica, respeto democratico, no intervencion a la justicia, son condiciones que debería exponer si quiere servir al país."
15,2020-07-19,"2020:  Mas de 280 mil personas perdieron su empleo formal, habrá un decrecimiento de cerca del 11% (mas del doble de la crisis de 1999), Ecuador es el pais del mundo que PEOR manejó la pandemia, seguimos al pie de la letra la receta del FMI. #ElGobiernoDeLaTernura"
16,2020-07-19,"#VenezuelaMigrante A finales de enero, el Ministerio de Gobierno confirmó que en Ecuador residen al menos unos 400 mil venezolanos, de los cuales el 89 % no tiene un contrato fijo de empleo https://t.co/LV0Q9Ci8OD"
17,2020-07-19,¿Cuántas personas han perdido su #empleo hasta el momento? ¿Habrá un nuevo acuerdo con el #FMI? Detalles: https://t.co/IbZEGGZS2U https://t.co/iCy9yAAtpq
18,2020-07-19,"En #Human buscamos a los mejores talentos, aplica en https://t.co/aPI0IcbdW9 o envía tu CV a selecciongye@human.ec #Empleo #Trabajo #Ecuador #Asistente #Guayaquil #Administración #Gerencia https://t.co/jqDaaYD6JM"
19,2020-07-19,¿Cuántas personas han perdido su #empleo hasta el momento? ¿Habrá un nuevo acuerdo con el #FMI? Detalles: https://t.co/iBjAEa22Y4 https://t.co/enJ7duaCHM
20,2020-07-19,"Dejan de camellar más de 700 mil personas en el pais.
El desempleo se incrementó durante el último año; Según , Remigio Hurtado Presidente de Servidores Públicos..  https://t.co/gxH4X0rvQ4 #DiarioExxtra
#Ecuador #COVIDー19"
21,2020-07-19,"La pandemia global está activando una nueva forma de EMPRENDIMIENTO que, en una de mis conferencias, la he denominado ""EMPRENDIMIENTO por DESESPERACIÓN""
👇
Un desafío mayor, a la hora de aumentar su ESPERANZA DE VIDA
👇
https://t.co/ciSK9Qjqxd"
22,2020-07-19,"#Ecuador
Miles de familias ecuatorianas ven con desesperación el incremento de sus deudas con entidades financieras. La reducción de sueldos y el desempleo impiden el pago de las obligaciones. ¿Qué le exigen a #LenínMoreno?

Ana Isabel Díaz (@Anaisa_Diaz)

https://t.co/PmC3n9GLAm https://t.co/x9EtfSGG6d"
23,2020-07-19,"Igual paso en Ecuador.

Subir a la brava mínimo sin subir productividad genera desempleo

Desempleo genera pobreza.

Debemos discutir cómo bajar mínimo. Así sea impopular.

Es mejor mínimo bajo, q desempleo

@LassoGuillermo 
@ottosonnenh 
@Lenin 
@consejocamaras https://t.co/GRJz1IXcAq"
24,2020-07-19,"Comprar productos hechos en #Ecuador protege el #empleo de miles de familias y a la vez, contribuye a la disminución del impacto ambiental. #CompraLocal https://t.co/JzXpoFfVCl"
25,2020-07-19,"@eluniversocom A llorar pa' otro lado Sres. del Universo. La ""derecha"" en vez d unirse c dividió aún más,c comprometió con el FMI y solo generó miseria y desempleo.El próximo año regresa el correismo,tristemente para el Ecuador,pero es un mal menor versus el d @Lenin y sus aliados d ""derecha"""
26,2020-07-19,"Regresamos al Ecuador 🇪🇨 de los 90. 

Crisis económica, despidos masivos, desempleo, incumplimiento de pagos a las remuneraciones de los servidores públicos, etc.

El Consejo de la Judicatura alerta sobre la falta de recursos para la justicia | El Comercio https://t.co/KxwJaxf3MN"
27,2020-07-19,"@Lenin un País como el nuestro todo saqueado, sin empleo y sumido en la pobreza necesita de tanto “diplomático” con SÚPER sueldos que no generan nada para el Ecuador?? https://t.co/yIcPS2nEId"
28,2020-07-19,"#DataAnalisis : Las cifras de desempleo en Ecuador son preocupantes, 700 mil personas perdieron su empleo  durante el último año; Según , Remigio Hurtado Pdte de Servidores Públicos . @cecy78zulema @Kelme_boy @GinaRiveraL @jimybigplus1 @JahirenNoriega  https://t.co/5oZy913aQK"
29,2020-07-19,"#DataAnalisis : Las cifras de desempleo en Ecuador son preocupantes, 700 mil personas perdieron su empleo  durante el último año; Según , Remigio Hurtado Pdte de Servidores Públicos . @cecy78zulema @Kelme_boy @GinaRiveraL @jimybigplus1 @JahirenNoriega  https://t.co/jbPWRy4sI7"
30,2020-07-19,"@ProgresistasEC @MashiRafael @RicardoPatinoEC @GabrielaEsPais @monicafg80 @cecy78zulema @Sandinin @drpikiko22 @ThomasShankara2 @BlgoMartin @MASHIFOREVER @MashiRoberto @Marisol_Bowen #DataAnalisis : Las cifras de desempleo en Ecuador son preocupantes, 700 mil personas perdieron su empleo  durante el último año; Según , Remigio Hurtado Pdte de Servidores Públicos . @cecy78zulema @Kelme_boy @GinaRiveraL @jimybigplus1 @JahirenNoriega @montoya_raul @GUSTEMELEC https://t.co/kdi6bWoyPy"
31,2020-07-19,"Quién se apunta, queremos ver soluciones para eliminar la corrupción en el Ecuador porque no podemos confiar en el sistema judicial, queremos alternativas e ideas para que no sigan robando el dinero de la salud, empleo, educación, vivienda, etc... Den soluciones no problemas https://t.co/luiJCUt9gg"
32,2020-07-19,El desempleo hace difícil el pago de pensiones alimenticias para niños en Ecuador https://t.co/S6RUVLukVO
33,2020-07-19,#ANÁLISIS | 'Los emprendimientos y el desempleo aumentan'. Compartimos la columna de nuestro macroeditor Xavier Basantes » https://t.co/1QtLBKSktx https://t.co/Z1QXKOOWII
34,2020-07-18,"Podcast
Episodio 1
""#Ecuador en el pico más alto de la #corrupción""

Pincha aquí para escucharlo
👉https://t.co/oIKBwQhmfk

A este país con altos niveles de desempleo y de pobreza le están robando hasta la esperanza🤔."
35,2020-07-18,"@kyuhyunsfall Acá en Ecuador la tasa de desempleo va en aumento, de por sí y andaba tan mal la cosa que hasta el mismo presidente dijo que no había trabajo en el sector público y que los jóvenes debían empezar  emprender,ahora peor con la pamdemia"
36,2020-07-18,El desempleo hace difícil el pago de pensiones alimenticias para niños en Ecuador https://t.co/S6RUVLLWko
37,2020-07-18,Los emprendimientos y el desempleo aumentan https://t.co/y3uuFgDL45
38,2020-07-18,"🚩Levantamos las banderas de la juventud que lucha contra la corrupción, por empleo digno, por educación para todos, libre ingreso a la Universidad,👇"
39,2020-07-18,#ANÁLISIS | 'Los emprendimientos y el desempleo aumentan'. Compartimos la columna de nuestro macroeditor Xavier Basantes » https://t.co/AMdh7U5tvv https://t.co/6lhFN2t8xX
40,2020-07-18,"La verdadera jugada maestra en Ecuador es sobrevivir a pesar del Covid-19, la falta de empleo, el retroceso en Desc, la represión, los nefastos acuerdos políticos, la corrupción y la falta de sentido común de sus autoridades."
41,2020-07-18,"📰#Nacionales | Los recortes de personal en las empresas, la falta de nuevas plazas de empleo y la quiebra de negocios incidieron para que más población joven se quedara sin trabajo. Los detalles ⬇

https://t.co/5VH5QPWsBU"
42,2020-07-18,@MashiRafael El Ecuador entero sabe muy bien quienes son los corruptos ...miserable ladrones  me da mucha pena en q han convertido al Ecuador ..en un país destruido miserable sin empleo...arriba hay un Dios y muy pronto pagarán tanto daño que han ocasionado...😠😠
43,2020-07-18,"#Ecuador debe enfocar sus energías en el inmediato y mediato plazos en: (i) Perseguir a la #corrupción; (ii) Ordenar la economía (racionalizar el gasto, reestructurar la deuda y promover la inversión y el empleo); (iii) Organizar bien las elecciones presidenciales y legislativas."
44,2020-07-18,"@Lareinealexa2 @jguaido A la prueba de eso están los de Colombia, Ecuador, Perú y Chile, por la cantidad de Venezolanos vagando por las calles sin dinero, sin empleo y sin comida, están totalmente abandonados a su suerte"
45,2020-07-18,"En #Human buscamos a los mejores talentos, aplica en https://t.co/VbHrfBg8D4
#Empleo #Trabajo #Ecuador #WebMaster #Guayaquil #Tecnología #Web #Programación https://t.co/DDau2bl3UE"
46,2020-07-18,"@whoisjef1 @Samurai16157668 @dcabellor Ustedes los Escualidos sin la peor clase de seguidores siguen a quienes te prometen construir el cielo en la tierra construyendo muchas empresas para generar empleo (En verdad crean la Mayor, LLAMADA EXTREMA POBREZA Ej.Bolivia Ecuador)."
47,2020-07-18,"#VenezuelaMigrante A través del Programa Mundial de Alimentos, que durante 2020 permitió a Ecuador recibir 21.6 millones de dólares, se impulsan planes de apoyo asistencial a los migrantes venezolanos que tienen necesidades alimenticias https://t.co/pdnu68Sxqa"
48,2020-07-18,"Mientras un borracho celebra una ""jugada maestra"" de la política, el Ecuador (que no es político, es humano) se sigue muriendo de hambre, quedándose sin empleo, y bajando cada día un escalón más hacia el vacío. Pero el celebra una ""jugada política"" así son todos los políticos. https://t.co/0kiDhSsvY8"
49,2020-07-18,"Cómo va a cerrar los correos? En Ecuador hay dinero, lo que no hay es un verdadero Líder para ordenar, para orientar, guiar y delegar! 
Más desempleo, más pobreza! 
@Lenin eres un inútil, no me representas! 😠😠😠 https://t.co/n1MvbU1DA8"
50,2020-07-18,"Se necesita incrementar la productividad de los sectores agrícolas y ganaderos, ampliar la oferta exportable y generar más empleo, todas las iniciativas en esa línea seguiremos apoyando.

#ContigoSiempre 
#Ecuador  #ElMejorCamarónDelMundo 
#FelizSabado https://t.co/31f0PcSMkN"
51,2020-07-18,"@la_andrepinos Para mi clase media en Ecuador es la que tiene todos los servicios básicos donde vive y con o sin empleo tienen ingresos familiares por encima 1,200 mensual."
52,2020-07-18,"Yo prefiero mi país. Compro Ecuador, Compro La Huella.
¿Y tú, te unes a este llamado para salir delante de este reto? Comparte, comenta, queremos contar contigo.
Porque estamos #OrgullososDeNuestraGente
#MuchoMejorEcuador @Ecuador_calidad
 #Ecuador #calidad #empleo #identidad https://t.co/byc1jpY3M6"
53,2020-07-18,"@bbcmundo Se nota que la BBC no ha investigado acá en Ecuador, donde en cambio ya padecemos explosión demográfica (sistemas de educación y salud pública saturados, desempleo, deterioro ambiental)🤣🤣🤣"
54,2020-07-18,"El origen de nuestros grandes problemas es la falta de empleo. Unamos al Ecuador para reactivar la construcción, que es el origen del empleo para muchas actividades conexas https://t.co/dHvEVTRnLU"
55,2020-07-18,"Qué el #Ecuador tenga medios públicos era una gran idea pero #Correa los uso como centro de propaganda y #Lenin los terminó de destrozar.

Ahora más gente al desempleo 🥺🥺 https://t.co/rh7o89Hv31"
56,2020-07-18,"Por favor somos cientos de cubanos que estamos varados en Cuba más de cinco meses, hemos perdido empleo, familia,  queremos regresar a  Ecuador #llevanosacasaCopa"
57,2020-07-18,"Empleo, empleo, empleo; eso necesita Ecuador. Y la construcción reactivada sería la que más rápido generaría empleo porque hay muchas actividades conexas que dependen de la construcción. @lenin https://t.co/dHvEVTRnLU"
58,2020-07-18,"Ecuador necesita empleo. La construcción es la solución. GADs, gobierno, BIESS, Miduvi, Bancos, CFN; o generamos empleo urgente o se desbarata el país @RichardM_A @mariapaularomo @CaridadVela @lenin @BiessEcuador @CynthiaViteri6 @LoroHomero @asobancos ; de ustedes depende @Lenin https://t.co/CjHKdqPan4"
59,2020-07-18,"Me aterra pensar la vida post- covid, el hecho de que esta enfermedad ha ocasionado una gran crisis y que muchas familiar perderán su casita, aumentará el desempleo, la tasa de pobreza. Ecuador un país sin rumbo!!.

Dios nos bendiga a todos."
60,2020-07-17,"#Industria
🇪🇨👍🚗🔁💲✅
Hyundai te devuelve el valor de tu auto si te quedaste sin trabajo:
https://t.co/5tk0RMekWL

#Desempleo #Hyundai #Ecuador #DevoluciónDinero #DevoluciónAuto #HyundaiEcuador #Neohyundai #Liquidación #IndustriaAutomotriz #SectorAutomotor #AutoMagazine #AutoEc https://t.co/yL0JBKCk7V"
61,2020-07-17,"María Alejandra Muñoz es la nueva vicepresidenta de Ecuador. 

Los periodistas de los @PublicosEC se quedaron sin empleo. 

Y Quito, va de mal a peor con el tema del #COVID__19 

Si esto no es una mala película de terror, no sé qué será."
62,2020-07-17,"Mi solidaridad con los periodistas y trabajadores de los Medios Públicos en Ecuador.
Mientras en la Asamblea Nacional celebran a la nueva Vicepresidenta, decenas de personas se quedan sin empleo y sus familias sin ingresos."
63,2020-07-17,"En medio de una profunda crisis institucional, corrupción, negligencia y desempleo, Ecuador designó al 4to titular de la Vicepresidencia: ""la menos mala"" pero este tuit es un recordatorio de que Muñoz no se olvide a quienes debe amistad y son sus coidearios. https://t.co/3TKwQBXupM"
64,2020-07-17,Pongamos a trabajar a los asambleístas en Ecuador por un salario básico que marquen todos los días a las 8h00 AM y no salgan antes de las 5h00 PM que cumplan con deadlines y si la cagan puedan perder de inmediato su empleo. No decir si cometen actos ilegales... https://t.co/MhPqyXmdPz
65,2020-07-17,Enorme solidaridad para amigos y colegas de Los Medios Públicos del Ecuador. Hoy fueron notificados y se suman a la larga lista de desempleo de nuestro país.
66,2020-07-17,"De esta reactivación nos encargamos todos, poniendo el hombro para que ninguna familia se quede sin su sustento.  Reactivemos el empleo de forma segura y responsable. Construyendo el sueño de un nuevo Ecuador… https://t.co/hADOqAxoLX"
67,2020-07-17,#ecuador La escasez de empleo motiva emprendimientos - https://t.co/OAvdG2FG1U https://t.co/v68pyuGmtN
68,2020-07-17,"Ese par son los lentejeros... los lacayos que cumplen las órdenes, quienes están detrás de todo esto es @Lenin @juanseroldan @mariapaularomo 

Ellos han hecho de Ecuador un país de desempleo y desaliento... https://t.co/rGUjiyVWvH"
69,2020-07-17,"Lamento mucho la pérdida del empleo de los trabajadores de los medios públicos de Ecuador.
Pero si hay que hacer ajustes presupuestarios, es conveniente comenzar por lo prescindible.
Y los organismos de propaganda del gobierno son algo claramente prescindible. https://t.co/vCnEpyGgue"
70,2020-07-17,"@PedritoExtranja @ecuador_real la gente se esta matando de hambre actualmente; desempleo hay muchisimo, denunciar ante una FISCAL amarrada, jueces preocupados de importar bienes con su carnet del CONADIS, muchos asambleistas que estan mudos, algun dia la politica servira al pueblo hoy solo es un un negocio"
71,2020-07-17,@RadioHuancavilk Lo que no hace sentido es que piden comprobantes se empleo e ingreso familiar de 600 usd. Cuando el desempleo en el Ecuador ha crecido
72,2020-07-17,"@CarlosAcosta_62 @ecuador_real tanto es la sed de poder de CORREA contrata gente para que hable bien, la gestion que hizo en el terremoto mala sobreprecios odebrechet tanto delito, esta gente entendera el desempleo actual, defiende al creador de LENIN ROMO BUCARAM NEBOT LASSO con todos se reparten plata"
73,2020-07-17,@Ketzali OJO 👁. Ecuador de los años 90 y hasta la época de Lucio; hasta por narizón lo botaron los quiteños. Luego del 2007 el 👹se encaramó al poder; había 13 ministerios y los incrementó a 40. Así dio empleo improductivo centenas de miles de capitalinos los mantuvo contentos hasta hoy
74,2020-07-17,"🔴 En este momento la gerencia informa a los trabajadores del cierre de los Medios Públicos en Ecuador, más gente a la calle y al desempleo. Mi solidaridad con todos los buenos amigos con los que compartí seis años de mi vida. #ElPeorGobiernoDeLaHistoria"
75,2020-07-17,El desempleo hace difícil el pago de pensiones alimenticias para niños en Ecuador https://t.co/S6RUVLLWko
76,2020-07-17,"@MeganoticiasCLN Felicidades gobernador por ayudar a los campos pesqueros, ojalá ayudará a las granjas Acuicolas , las cuales dan empleo y ayudamos a la economía de sinaloa , los caminos a las granjas nos hacen falta así como nos ayude a gestionar la exclusión del camarón del tratado con ecuador"
77,2020-07-17,"@LassoGuillermo Todos prometen empleo , beneficios etc pero cuando están en el poder, Pum! Nadie hace nada por nadie y todo es pura corrupción, ECUADOR DESPIERTA"
78,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/I4YwMFeSTl"
79,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/9PgvOsoEdu"
80,2020-07-17,La preparación física nos permitirá encontrarnos en óptimas condiciones de empleo para enfrentar al #COVID-19. #FFAAContigo. https://t.co/8LZwSqIBWF
81,2020-07-17,"🌎MUÉSTRATE AL MUNDO!
¿NECESITAS AYUDA CON TU EMPRENDIMIENTO? Ingresa a nuestro sitio web https://t.co/OrW0Lelfri y obtén más información
#WayneHuizenga #Viernes #Guayaquil #Ecuador #Trabajo #Ventas #Empleo #Quito #Negocio #Motivacion #Friday #Cuarentena #Quedateencasa #Exito #EC https://t.co/F3LixH9g2n"
82,2020-07-17,"""Precisamente por la calidad del camarón, es que el sector ha venido creciendo vertiginosamente hasta lograr ser el primer producto de exportación no petrolero del Ecuador, que representa USD 3.890 millones y 261.000 plazas de empleo""."
83,2020-07-17,El desempleo hace difícil el pago de pensiones alimenticias para niños en Ecuador https://t.co/S6RUVLukVO
84,2020-07-17,@jlcamacho43 @christxavi @elcomerciocom @MashiRafael A ver el salario viene dado por oferta demanda y producción. Deja la carpeta donde los justicieros sociales de Twitter. Que defienden los derechos que solo hay en Ecuador y la ley marxista de trabajo. Gracias e ello 6/10 sin empleo formal.
85,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/23nuQaAj5a"
86,2020-07-17,@polemicas1 @glendajimenez5 Es un drama social. El trochero vende al venezolano y colombiano  el acceso por las trochas entre $25 y $30 huyendo del hambre del desempleo y la falta De ayuda humanitaria por parte de los gobiernos de #ecuador y #colombia que viven una mortandad sin precedentes 💩💩
87,2020-07-17,"@10CesarDavicito @franklincantos2 @gabudavalos @ec_indignado @el_telegrafo @LaPosta_Ecu @lahoraecuador Es necesario combatir a estos miserables. Litardo, Romo y muchos otros son una lacra que debe ser apresada y expulsada del Ecuador. No es posible que sigan jugando con el futuro de la gente pobre quienes claman a gritos una plaza digna de empleo mientras ellos roban por millones,"
88,2020-07-17,La escasez de empleo motiva a nuevos emprendimientos https://t.co/v2gJoJ9C6E
89,2020-07-17,Nuestro camarón genera 261 mil plazas de empleo #ElMejorCamarónDelMundo es de Ecuador ♥️🇪🇨 https://t.co/p1Czt3yhKK
90,2020-07-17,"#VenezuelaMigrante María Ynojosa llegó a Ecuador hace un año con su esposo y su niño. Cuenta que fueron desalojados y la persona que les alquilaba les quitó sus camas, cobijas, cocina, televisor y un corral del bebé como método de pago https://t.co/pdnu68Sxqa"
91,2020-07-17,"𝐍𝐎𝐓𝐈𝐂𝐈𝐀𝐒 - 𝐄𝐂𝐔𝐀𝐃𝐎𝐑 🇪🇨
La escasez de empleo motiva a nuevos emprendimientos  https://t.co/ahR5tXo8Zg"
92,2020-07-17,@gonzalomelo1952. LAS DUDAS SE DISIPAN. Jordi Cruyff vino en enero del 2020 y no ha hecho un solo entrenamiento con la Selección del Ecuador.Y no quiere venir porque esta asegurando empleo hasta fin de año en Europa. Iba a ganar 5 millones. La FEF es el banco del futbol.
93,2020-07-17,"La crisis es mundial y las prioridades son las mismas: apoyar a los más vulnerables y reactivar la economía y el empleo. ¿Lo estamos logrando en ecuador?

@mattabad para @mercurioec 
Escanea el código QR  para leer el artículo completo o da click aquí👉https://t.co/Udg9hkYXO2 https://t.co/yiPDSljysR"
94,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/yiiAtQd3Nv"
95,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/K0PwVmIXiI"
96,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/3BNVAaBFz4"
97,2020-07-17,"1/2 ¿Qué pasa en Ecuador?
- Aumentan casos de Covid y en varias ciudades el sistema de salud está colapsado.
- Aumenta el desempleo y la gente en las esquinas.
- Asamblea intenta elegir cuarto vicepresidente en 3 años.
- Disputa por la presidencia de la #FEF.
- Cruyff no vino."
98,2020-07-17,#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador. #AEcuadorLoSacamosTodos #MineríaConResponsabilidad https://t.co/bmAqFxlEGD
99,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/ztRjAQwjcR"
100,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/0FhIoEqmaS"
101,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/eKscoHhA93"
102,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/5ccwppEHvT"
103,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/DpD9r0SxRM"
104,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/wyemhN7hr1"
105,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/XnCqtEwmO3"
106,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/Jl5g6J8ogT"
107,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/fAJCxcrc1Q"
108,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/MvirHEysCv"
109,2020-07-17,#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador. #AEcuadorLoSacamosTodos #MineríaConResponsabilidad https://t.co/FWUbChOVGB
110,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/eeN4fiXl1X"
111,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/COpyfYxEFn"
112,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/Cgq2nv7dH3"
113,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/4GdS7XBLkA"
114,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/OTxXCWQpOt"
115,2020-07-17,"#SectoresQueTrabajanPorTi | Con el reinicio de las actividades mineras se genera fuentes de empleo y divisas necesarias para la reactivación productiva del Ecuador.
#AEcuadorLoSacamosTodos
#MineríaConResponsabilidad https://t.co/utZaiODFVn"
