,date,text
10,2020-07-03,"☑️Nos endeudamos por USD 1990 millones, todos los Paraguayos pagaremos esta deuda y la clase media que es numerosa también pagará, muchos de ellos son los dueños de las más de 800 mil mpymes que generan el 80% del empleo en el Paraguay. 
Líder de la Bancada B PLRA @SalynBuzarquis https://t.co/Xn5LBOnXnj"
11,2020-07-03,"@leo_chamorro No tengo el dato de cuánto ya transfirió Taiwán en donaciones y becas. La inversión extranjera no es algo inútil, dependiendo el tipo de empresas que vengan al pais, se genera empleo, se recauda, etc. Como dije antes la relación Taiwán-Paraguay tiene más fundamentos políticos."
12,2020-07-02,"@santiarce1988 @marcos_sauchuk Capo. Argentina se está convirtiendo en Venezuela 2.0
Informate bien antes de decir que Argentina es un paraíso, estas muy equivocado. Paraguay está mejor económicamente, la pobreza allá está creciendo. El desempleo aumenta cada vez más."
13,2020-07-02,"¡En el SNPP tenemos más cursos online para vos!👩🏽‍💻🧑🏻‍💻👨🏿‍💻 💻

☑️ Aprendé  todo lo que necesitas para acceder a tu primer empleo 👨🏽‍💼👩‍💼🙌🏿

⏩Anotate en nuestro sistema #Identidad 👉🏼 https://t.co/kviLHg1KXk 

#JuntosPorElTrabajo🇵🇾 https://t.co/mnNdIkj9kl https://t.co/rUzjzDBrOZ"
14,2020-07-02,"CLASE MEDIA la clase olvidada. Nos endeudamos por 1990 millones de Us, todos los paraguayos pagaremos esta deuda y la clase media que es numerosa también pagará esta deuda , muchos de ellos son los dueños de las más de 800 mil mpymes que generan el 80% del empleo en el Paraguay . https://t.co/OI31wFd5y2"
15,2020-07-02,"📌En Paraguay se han impuesto medidas de fortalezcan las garantías y la certidumbre bancaria.

➡️En el marco de las Políticas de Sostenimiento del Empleo, se ha efectuado el pago de compensaciones económicas a trabajadores formales suspendidos."
16,2020-07-02,"@silvana_abdo Si amara al Paraguay como vos decís, no estaríamos pasando por esta crisis de desempleo, el encierro ya hubiese terminado con la finalización de mejores hospitales y es el sistema educativo no tendría las falencias que tiene hoy en día."
17,2020-07-02,"El presidente de Paraguay habla de la importancia del comercio intra-zona, de la importancia del sector automotor. Pero celebra un acuerdo con la Unión Europea y una agenda externa que va a dañar fuertemente la industria regional, la creación de empleo y el desarrollo."
18,2020-07-02,"""La ley habla de una cobertura de seis meses, porque según estudios ese es el tiempo que en Paraguay una persona tarda en encontrar un empleo"" @Carlabacigalupo, ministra del @MTESS_PY, sobre el proyecto del seguro de desempleo. 

#AM1080 📻

#NoBajemosLaGuardia 💪"
19,2020-07-01,"Gran caravana contra la corrupción y el desempleo en Asunción.
#Paraguay
 https://t.co/6ledXOB2lb a través de @ultimahoracom"
20,2020-07-01,"El documento del Programa de las Naciones Unidas para el Desarrollo (PNUD) en Paraguay contiene los resultados de una encuesta que se realizó a 11 sectores económicos que abarcan a más de 16.000 empresas en el país.
https://t.co/skBGhIqnV5"
21,2020-07-01,"""Lo que se debe entender es que en el 2019, el sector secundario generaba el 10% de empleos en el Paraguay"" Enrique López, Director de Empleo de la ANR #R800AM"
22,2020-07-01,"Difícil que el #Congreso apruebe otro crédito. Y si lo hace la tormenta que tendremos (porque así será) va cambiar todo en Paraguay. Desempleo, pobreza, hambre, inseguridad, escasa inversión, bajo poder adquisitivo, inflación y año escolar perdido. #ConLosDientesApretados"
23,2020-07-01,"""Paraguay es un país que produce productos de bajo valor agregado. Gran porcentaje de nuestro empleo sigue estando en el mercado informal"" exministro de Hacienda, Santiago Peña
#HugoRubin @LaThomen_soy #RuletaRusa #1020AM"
24,2020-07-01,"URGENTE: LEY DE SEGURO DE DESEMPLEO!! @enriqueopezarc @enriquevp @Carlabacigalupo @ElediTHOR @MazzoleniJulio en la  región lo tienen Argentina, Brasil, Chile y Uruguay, únicamente no lo tenemos Bolivia y Paraguay. Urgente se debe agilizar.muchos puestos de trabajos se pierden!! https://t.co/a40uBoFRXJ"
25,2020-07-01,Un Paraguay más conectado con la pobreza y el desempleo querrás decir https://t.co/lw28ie1G1F
26,2020-07-01,"👉Los mismos están destinados al desarrollo de 🛣️infraestructura vial, rutas, caminos vecinales, sistemas de transporte, ⚡️infraestructura eléctrica, 🏡vivienda, 🏩salud, apoyo a la política de empleo, desarrollo empresarial y apoyo a 👨‍💻MiPyMEs. 

#Informe2020PY https://t.co/8UxqQEjeAz"
27,2020-07-01,"⚠️ATENCIÓN SAN BERNARDINO⚠️
El Ministerio de trabajo - Paraguay a través del Servicio Público de Empleo tiene disponible esta vacancia para vos!
👨🏾‍💻👩🏼‍💻Si cumplis con los requisitos postúlate cargando tus datos en:
📍https://t.co/MYrDoFlJcS
🤝
#JuntosPorElTrabajo 🇵🇾 https://t.co/zOKPnO9U9Z"
0,2020-06-30,"La pandemia del COVID-19 impactó en la economía mundial y Paraguay no fue la excepción. Buscando motivar la reflexión hacia una respuesta integral e inclusiva, sin dejar a nadie atrás, se elaboró un estudio socioeconómico con información sobre el impacto en el empleo."
1,2020-06-30,"""Con Ñapu'â Paraguay se busca proteger el empleo formal""- ministra del @MTESS_PY, @Carlabacigalupo #MesaDeNoticias #1000am"
2,2020-06-30,"""Se está evaluando cómo será el fondo, capaz y todos terminemos aportando (seguro al desempleo)"" Benigno López, ministro de Hacienda. 

📍Plan de reactivación Ñapu'ã Paraguay.

#AM1080 📻

#NoBajemosLaGuardia 💪"
3,2020-06-29,"La mafia en su máximo explendor.

Están generando el desempleo más grande la historia de Paraguay.

Crecimiento de una pobreza nunca vista.

LLevamos 115 días sin tener insumos para los médicos ni preparamos los hospitales.

@MazzoleniJulio @MaritoAbdo https://t.co/LUT2JqX44M"
4,2020-06-29,"El empleo y la Protección Social son aspectos fundamentales del Plan de Reactivación Económica Ñapu’ã Paraguay. Se pretende la inyección de USD 250 millones y la implementación de varias estrategias que contribuyan a la formalización laboral.

➡️ https://t.co/dexXxrDWBb https://t.co/el16xIfrt3"
5,2020-06-23,"𝐄𝐂𝐎𝐍𝐎𝐌𝐈́𝐀 |📸Humberto Colmán.

La brutal caída en los negocios que desató una escalada rampante del desempleo, deben llevar al gobierno de Mario Abdo Benítez a ser más contundente en sus acciones de búsqueda de dinamización del mercado local.
https://t.co/zr2zOS4zJ6"
6,2020-06-23,"@meli_enciso @Bibilando @flogismondi Bien Melissa, lo que estaba pensando mientras leía...qué porcentaje de egresadxs de ingeniería hay en la población de Paraguay? Tal vez en los rubros que hay desempleo es en *otros*"
7,2020-06-23,"El desempleo en Paraguay aumentó drásticamente en estos 3 últimos meses, les comparto estas vacancias que pude visualizar el dia de hoy en LinkedIn. SOLAMENTE COMPARTO https://t.co/vDZF8Dfluw"
8,2020-06-22,@PatOjeda8816 @joseagueropy Tal cual¡¡ muy dificil el primer empleo para los jovenes en #Paraguay
9,2020-06-22,"𝐄𝐌𝐏𝐑𝐄𝐒𝐀𝐑𝐈𝐀𝐋𝐄𝐒 | 🗣️

Con este encuentro, se busca generar nuevas oportunidades basadas en la innovación y que reduzcan la tasa de desempleo disparada por la pandemia COVID-19.

https://t.co/6CfQSuvXao"
10,2020-06-22,"¡ATENCIÓN EMPRENDEDORES!

💡Desde el @CEE_Paraguay del @MTESS_PY es impulsado un hackathon digital de 3 horas en el que queremos trabajar en ideas de nuevas formas de trabajar, nuevas oportunidades de empleo y reducción de la tasa de desempleo disparada por la pandemia. https://t.co/RLEgBTRBLD"
11,2020-06-22,"@edyvaliente @LilileGonzalez @MaritoAbdo No se que mas tiene que pasar en Paraguay para que la gente reaccione en masa sin salud, sin empleo, con gente pasando hambre que faltaría mas para reaccionar... Impresionante la apatía del Paraguayo!!!!"
12,2020-06-22,"@gerardoseveric @MeLaSecaTodo @CostaRIvo @malepichot Chile, Uruguay, Brasil, Paraguay y Bolivia están en la misma región contame genio en numeros porcentajes, cuanto cayó la economía en esos paises, en cuanto vario el tipo de cambió y en cuanto aumentó el desempleo y lo comparamos."
13,2020-06-21,"🗣️ ""Cuando la industria nacional tiene trabajo, genera empleo y consumo en su gente""

➡️ El Ingeniero Carlos Perasso, nos habla sobre el gremio metalúrgico en Paraguay. #TvAlAirePy https://t.co/e9JDaBdxrw"
14,2020-06-20,"Nuestra compañera incansable Gabriela Paats, de Jóvenes Juristas de Paraguay, aporta la posición paraguaya de estabilidad en el empleo en estos tiempos de pandemia 🙌🏻 https://t.co/jOWPwk9Ghp"
15,2020-06-20,"@Lanar78318127 @RicBenedetti Que números? Los de la deuda de Vicentin? Los se las ganancias que registra en Paraguay de granos que no produce en Paraguay? Los de la deuda que tiene con el Estado o con privados argentinos?
O hablas de los enfermos de Covid y el desempleo en Brasil y EEUU?"
16,2020-06-20,"📌📣#IMPORTANTE - Presentamos las iniciativas construidas con #MIPYMES para formalizar el empleo de las mismas🤝

@SomosASEPY @CEE_Paraguay

#JuntosCuidamosElTrabajo 💪

#JuntosPorElTrabajo 🇵🇾 https://t.co/f6YtS9eGMy"
17,2020-06-20,"Oferta de empleo en una fiambrería de Paraguay y Av Pueyrredon, CABA. https://t.co/LNBYQyRFPD"
18,2020-06-20,"¡Feliz Inicio de Invierno! ❄ 
• •🌿 Apostemos al cultivo y tengamos confianza en el invierno• • 
“Paraguay tiene que apuntar a la producción, a la productividad, a
la tecnología, a la exportación, al valor agregado, al empleo, a la inversión etc.” Ing. Agr. Ronaldo Dietze. https://t.co/OUjlfCcfKY"
19,2020-06-20,"📌📣#IMPORTANTE - Presentamos las iniciativas construidas con #MIPYMES para formalizar el empleo de las mismas🤝

@SomosASEPY @CEE_Paraguay

#JuntosCuidamosElTrabajo 💪

#JuntosPorElTrabajo 🇵🇾 https://t.co/Xr8LlTjhM2"
20,2020-06-19,"La Cámara de Comercio Paraguay-Asia Occidental se fundó con el propósito de realizar ayuda humanitaria a pobladores de Villa Elisa, Lambaré, San Antonio y Ñemby, en especial a pescadores y ribereños que quedaron sin empleo durante la crisis sanitaria.
https://t.co/kx3J8uayIg"
21,2020-06-19,"Disminuye el desempleo, escuelas modernas y eficientes, hospitales completamente equipados para cualquier pandemia y combate, total transparencia en compras y adjudicaciones del estado, todos los corruptos presos, vamos Paraguay! Adivinen el país de quién estamos hablando? 👀"
22,2020-06-19,"📢ATENCIÓN EMPRENDEDORES
SERVICIO DE APOYO A MIPYMES
Capacitación, Trabajo y Empleo

El Centro de Entrenamiento del Emprendedor brinda capacitación, entrenamiento, asesoría de negocios, innovación, apoyo a la formalización y conexión financiera.

#MTESS #CEE #JuntosPorElTrabajo🇵🇾 https://t.co/zP7jV176PW"
23,2020-06-19,"#HOY-Reunión Plenaria del Subgrupo de Trabajo N°10 Asuntos Laborales, Empleo y Seguridad Social"", lideradas por el @MTESS_PY en el marco de la Presidencia Pro Tempore Paraguay, donde se elevaron a consideración los puntos tratados en las reuniones técnicas iniciadas el 8 de junio https://t.co/FLjO8pXapW"
24,2020-06-19,"📸El Titular del #SINAFOCAL, Econ. Alfredo Mongelós presentó el Acta de la Comisión del Equipo Técnico de Formación Profesional en la reunión plenaria del subgrupo de Trabajo Nº 10 “Asuntos Laborales, Empleo y Seguridad Social” de la Presidencia Pro Tempore Paraguay del #Mercosur https://t.co/8ViynESFg8"
25,2020-06-19,"@rinconj9999 lo haré , pero te explico que lo que pasa, con países como Perú , Colombia , paraguay, son países socialmente muy deprimido con altos índices de informalidad, por ejemplo casi todos esos países tienen sub registro de desempleo,  baja escolaridad, pobreza y pobreza extrema."
26,2020-06-19,#Sociedad Vinieron a Posadas para trabajar pero por la crisis perdieron su empleo y ahora quedaron “en la calle” y sin poder volver a su Paraguay natal https://t.co/c6ukokbNe6 https://t.co/3Ed8eS86oz
27,2020-06-19,"Reunión plenaria Mercosur, ""Asuntos Laborales Empleo y Seguridad Social"". SADOP Nación en el grupo de CGT de Argentina, representando por José Aizza y Walter Ferroni. Países presentes: Paraguay Brasil Uruguay y Argentina. https://t.co/PQEF5DNAUT"
28,2020-06-18,"📣#Mañana 📣
Culminamos con nuestro ""Ciclo de Webinars"" de esta semana, que el Ministerio de Trabajo - Paraguay a través del Servicio Público de Empleo tiene para vos con el 👨‍🏫Coach, Luis Hermo.
¡Preparate para una… https://t.co/hlgYNL4lGT"
29,2020-06-18,✔️A través del servicio público del empleo y el @CEE_Paraguay se  llevaran a cabo proyectos de inclusión laboral efectiva.
30,2020-06-18,"📌Desde el Ministerio de Trabajo, Empleo y Seguridad Social a través del CEE ofrece asesoramiento al Comité de Mujeres de la Ciudad de Tobatí. 

🔸️Dicho asesoramiento será la Asistencia Técnica en:
✅Planificación de Negocios;
✅Plan Financiero.
https://t.co/Xrp1slX0Ej"
31,2020-06-18,"El Dip. @canusapy ha solicitado el tratamiento de carácter urgente del proyecto que fortalece el Fondo de Garantía del Paraguay 

👉El pedido obedece la necesidad de dotar de instrumentos financieros al sector privado a fin de proteger el empleo y evitar corte de cadena de pagos. https://t.co/prC5jhG6nK"
32,2020-06-18,"El Paraguay de Estado DÉBIL, pequeño y baja cobertura social, de ""mano de obra barata"" y con 90% de empleo en sector privado, mayormente INFORMAL, no es viable y NO resistirá a largo plazo. Necesitamos JUSTICIA TRIBUTARIA y ser un Estado Social de Derecho. https://t.co/IFNJwjvmXa"
33,2020-06-18,"Antes de la pandemia Paraguay tenía 24% de desempleo. Ahora con la pandemia está situación se agrava. ¿Cómo sobrevivirán las familias? Muchos no reciben los subsidios, otros fueron desvinculado laboralmente. ¡Qué terrible esta república bananera que tenemos! #DesastreKoMarito https://t.co/QUODMWYnQv"
34,2020-06-17,"trabajemos de una vez en fortalecer la fuerza que mueve el 60% de los empleos en Paraguay. 

Renunciar, no es una opción. Seguiré trabajando y empujando los proyectos de ley que protejan el empleo de miles de compatriotas. SEAMOS SERIOS!!! @sebagar8 @AllianaPedro @HugoRamirezANR"
35,2020-06-17,""" Programa Primer empleo para PCD Es triste que en Paraguay personas de todas las edades por complicaciones físicas no pueden conseguir empleo. Fueron varios los postulantes y ya conseguimos empleo en grandes empresas para unos cuantos"" @enriqueopezarc @1000_am"
36,2020-06-17,"@enriqueopezarc Asesor de Empleos "" Por cuestiones de la pandemia en varios países del mundo están con grandes números de pérdida de empleo. En Paraguay necesitamos las cifras para saber cómo están golpeando"" @1000_am"
37,2020-06-17,"Soy Laboratorista Clínico pero también puedo ser DE LIMPIEZA, MOZA, ATENCIÓN AL CLIENTE, BACHERA. BUSCO EMPLEO #Paraguay"
38,2020-06-17,"Hola @MaritoAbdo y @Carlabacigalupo , necesitamos un seguro de desempleo en Paraguay."
39,2020-06-17,"Datos oficiales no reflejan real desempleo, critica López Arce https://t.co/4zPDnb5OjR"
40,2020-06-16,"📢 ¡#Empleo en Argentina, Paraguay o Uruguay!

Las Embajadas @UKinArgentina @UKinParaguay y @UKinUruguay 🇬🇧 abrieron un llamado para incorporar a un/a REGIONAL SECTOR LEAD.

⏳ El plazo máximo para presentar aplicaciones vence el 6/jul 🔚

Por más información ⬇ ⬇ ⬇ https://t.co/Fe0jRu1Ilk"
41,2020-06-16,"📍CRISIS DE EMPLEO.

""Un tercio de todo el empleo es formal y el resto informal en Paraguay"".

💬Enrique López - especialista en Empleo.

#CoronavirusPy🇵🇾 | #AFondoUnicanal📺 https://t.co/Qeszr3d0WM"
42,2020-06-16,"🇵🇾 PARAGUAY 🇵🇾
El IPS desembolsó más de G. 170.000 millones en compensación por suspensión laboral. 
https://t.co/Cx5uTtWifk
 #Coronavirus #CoronavirusEnParaguay #Empleo #Recesión"
43,2020-06-16,"🆕 Disponible Newsletter del @iila_org con novedades del área de Políticas Sociales del Programa #UE @europaid #EUROsociAL

✅ Empleo en región @SgSisca @sg_sica 
✅ Servicios de cuidado y #Covid19
✅ Sistema Nacional de Cualificaciones en Paraguay

Ver 👉 https://t.co/eMtBX1XeDC https://t.co/1F7O0JaReu"
44,2020-06-15,"#CoronavirusPy: La crisis generada por el #COVID19 afectó principalmente a la rama del comercio, restaurantes y hoteles, que en Paraguay representaba al 52,1%, según un informe del Ministerio del Trabajo.
https://t.co/jInPjGKJXr"
45,2020-06-15,"@ansesgob Aún espero que alguien se digne a decirme porque fui rechazada, cuando quede sin trabajo por la pandemia y no cobro ni fondo de desempleo. Como es posible que  yo siendo Argentina, no puedo acceder y pasan por tv, como se cruzan de Paraguay a cobrar IFE y yo fui rechazada?"
46,2020-06-15,"""Para el Paraguay y las mipymes para sostener el empleo es sumamente importante el proyecto Fogapy en una segunda estancia, porque brinda el 90% de cobertura y reduce el riesgo"" @Lizcramer_py"
47,2020-06-15,"""Para el Paraguay y las mipymes para sostener el empleo es sumamente importante el proyecto Fogapy en una segunda estancia, porque brinda el 90% de cobertura y reduce el riesgo"", @lizcramer_py, @MIC_PY 

📲 https://t.co/ZvwJlbwdHn

🔴FB Live: https://t.co/dV9HnUiLKi https://t.co/yo0jgK9cjw"
48,2020-06-15,"Suiza y Finlandia son un poroto al lado de lo que pinto la Ministra Bacigalupo de la situación económica y de empleo en Paraguay. 
Estamos en países diferentes por la pinta."
49,2020-06-15,"@produccion_arg @KulfasM @LafargeHolcim Se extraña la mirada de fomentar la inversión, cuidar al empresario y el empleo formal q genera. Las señales de este último tiempo favorecen el plan de Uruguay y Paraguay p/ captar el capital argentino. Vallejos-“impuesto a los ricos”-ley alquileres: espantapájaros a la inversión"
50,2020-06-15,"@SergioMassa @AldoPignanelli1 Se extraña la mirada de fomentar la inversión, cuidar al empresario y el empleo formal q genera. Las señales de este último tiempo favorecen el plan de Uruguay y Paraguay p/ captar el capital argentino. Vallejos-“impuesto a los ricos”-ley alquileres: espantapájaros a la inversión"
51,2020-06-15,"📣#AHORA- Reunión del Grupo de Alto Nivel de Empleo (GANemple) del SGT N°10 en el marco de la Presidencia Pro Tempore Paraguay del @mercosur, lideradas por el @MTESS_PY 

📌☑️Participan: El sector trabajador y el empleador de todos los Estados Partes 🤝

#JuntosPorelTrabajo🇵🇾 https://t.co/tqg3DVi6jZ"
52,2020-06-15,"@lajeantonio sabes como les dicen en Paraguay a los empleados públicos ? PLANILLEROS,en serio crees q el problema es el empleo público? INVIABLE fue el proyecto que vos apoyaste y apoyas con tanto fervor y he trabajado siempre en la actividad privada !!! No digas pavadas Antonio"
53,2020-06-29,"Informe de Gestión Marzo-Junio‼️

📌Desde el Centro de Entrenamiento del Emprendedor del Ministerio de Trabajo, Empleo y Seguridad Social brindamos asistencia a emprendedores en distintas áreas.

#MTESS #CEE #JuntosPorElTrabajo🇵🇾 https://t.co/12PBUbgpYI"
54,2020-06-29,"¿Cómo impactó en las personas más vulnerables? ¿Cuál fue la repercusión en el empleo según los sectores?💡

El informe “Impulsando la recuperación socioeconómica en Paraguay” presenta el contexto socioeconómico de América Latina y hace una pausa en el contexto de nuestro país."
55,2020-06-29,"La #pandemia del Covid-19 impactó en la economía mundial y Paraguay no fue la excepción 🌎 🇵🇾 

Buscando motivar la reflexión hacia una respuesta integral e inclusiva, @PNUDPARAGUAY se encuentra elaborando un estudio socioeconómico con información sobre el impacto en el empleo👇🏽 https://t.co/8DlFE160BL"
56,2020-06-28,"@matiaslongoni La Soja paraguaya: En los últimos 10 años, la falta de tierra y de empleo ha expulsado del campo a más de 900 mil personas. Más de 585 mil de ellas son menores de 30 años. Su destino son las zonas marginales de Asunción.
  https://t.co/noe9o4anN4"
57,2020-06-27,"@Celty1989 @E_EnriquezB @Adorianomalia @TeideTweet Pocos complejos.
Estoy fuera del armario.
Perdí me empleo en canal 9 de Valencia por ser gay, por el PP, persecución en Paraguay y a mi novio lo torturaron.
En los 80 era delito, hasta el 78 era una enfermedad en la OMS.
¿Complejos?
No me llames Marika y respeta a un gay."
58,2020-06-27,"#HOY en el día internacional de las Mipymes te recordamos los servicios que el Ministerio tiene disponible para estás unidades operativas que representan más del 75 % del 
 empleo en Paraguay https://t.co/3Vtyu7BLJx"
59,2020-06-27,"📈Día de las Mipymes

📊“Las Mipymes representan el 97% del total de empresas en el país y son hoy responsables del 75% del empleo, por tanto, el apoyo a las mismas es demasiado importante para el repunte del empleo y el consumo”

🔎https://t.co/xVqChjIhro https://t.co/ZUBmXF5YLT"
60,2020-06-26,"@LordMurielo Realmente a este paso, el sector privado argentino va a generar un aumento del empleo en Uruguay, Paraguay y Chile."
61,2020-06-26,"Y mira que en paraguay no mantenemos ""vagos"" o sea gente sin empleo, pero mantenemos y muy bien a otros ""vagos"" de alta gama, ciudadanos de primera tenemos acá, Los Políticos. https://t.co/3ovDsy8SH7"
62,2020-06-26,Paraguay: contra la corrupción y el desempleo https://t.co/FJS9ybBrnx
63,2020-06-25,@desimasi2 @marper77 Señora! tanto te gusta  cobrar impuestos porque no presenta un proyecto para cobrar impuestos a Facebook por ejemplo  90% las gentes en Paraguay  usan whatsapp 80% Facebook 70% Instagram ganan millones sin dar empleo a ningún Paraguayo.
64,2020-06-25,"📣Mañana📣
El Servicio Público de Empleo del Ministerio de Trabajo- Paraguay te invita a participar de este webinar sobre Inteligencia Laboral Emocional.
👨🏻‍🏫Coach, Luis Hermo
🕔17:30 horas
📍A través de la plataforma… https://t.co/YVoqMqQ5e5"
65,2020-06-25,"Bruno Defelippe, de la Asociación de Emprendedores del Paraguay: ""Las Mipymes da empleo al 70% de la población activa. Hoy está en riesgo el empleo de mucha gente y eso nos preocupa"" #MARTINI680 #680AM"
66,2020-06-25,Paraguay: contra la corrupción y el desempleo @SurySurTV https://t.co/a7elPVsrKx
67,2020-06-24,"@mongelospy @Sinafocal @tvcamarapy @DiputadosPy @lacostasoy @MilvaGauto @MTESS_PY @aquino_euge @hector_rubin @rnpy920am @sebagar8 @Radiocamarapy @OviedoFidel @RevistaFocoPy El servicio de empleo otra gran mentira cuántos CV mío ya mandé me muevo desde que terminé mi carrera!!! Ahora dejé mi 2do año de ing en informática y no puedo más estudiar, pero bueno así es acá en Paraguay lastimosamente"
68,2020-06-24,"@i_barrantes @gomez_badilla @LeoQ 25% de desempleo aquí, en Argentina, Colombia, Perú, México, Guatemala, Chile o Paraguay? Deje de ser tan polo de andar pensando que lo que pasa aquí es excepcional. Estamos en una crisis MUNDIAL."
69,2020-06-24,"@carlospissolito @Vivianita2deAbr Varias ,no todas ,las ayudas estatales llegan a todos ,tienen seguro de desempleo y políticas activas, so me quiere comparar también compare con Uruguay y Paraguay"
70,2020-06-24,Los pronósticos señalan que la recuperación será lenta. Apoyamos principalmente mirando a las Pymes que son aproximadamente 40 mil en el país que necesitan de esto para pagar sus compromisos y seguir dando empleo en este momento tan dificil para Paraguay y el mundo.
71,2020-06-24,"#Paraguay 
#Asuncion

CONTRA LA CORRUPCIÓN Y EL DESEMPLEO

https://t.co/LSrzs5yYl2

https://t.co/tmyYifw3AW"
72,2020-06-24,"#Paraguay: contra la corrupción y el desempleo - #EnFoco 💡

Nuevas caravanas contra la corrupción, el desempleo y la reforma del Estado se realizaron en Asunción y otros puntos del país ⬇️ https://t.co/5CpMeaHdzc"
73,2020-06-24,"Dip. @canusapy ""El colega que me antecedió, dio datos muy precisos sobre este marco regulatorio y lo que significa para el empleo. Paraguay siempre ofreció condiciones muy favorables a la inversión, es ahí donde debemos poner el foco, en los marcos reguladores de estos procesos"""
74,2020-06-24,"#Paraguay : Centrales Sindicales realizaron una caravana contra la Reforma del #Estado https://t.co/8qOX849vBO
#CoronavirusEnArgentina #pandemia #BuenosDiasATodos #CuarentenaExtendida   #RRHH #empleo #Vicentin #BuenMiercoles"
